A1,A6,B1,B9,D1,E38,year,weight,B10
1,8,8510,2,8,1,2020,156.318443697289,-7
1,11,8424,2,3,3,2020,124.859881797333,-7
1,12,8345,2,8,1,2020,163.464528519352,-7
2,14,8205,1,8,2,2020,226.38257800235,3
2,10,8439,1,7,-7,2020,46.0315629416536,2
1,10,8406,1,8,1,2020,115.611001664198,2
2,12,8212,2,8,-7,2020,145.542216471695,-7
2,6,8212,1,8,2,2020,137.759210243262,3
1,6,8207,2,5,3,2020,293.681522848165,-7
1,10,8401,1,3,3,2020,116.408318917054,2
2,11,8510,1,7,1,2020,178.953495352227,1
2,12,8510,1,8,-7,2020,163.581811203163,3
1,8,8218,1,9,1,2020,181.580950887887,5
2,12,8212,1,3,-7,2020,133.781229282063,2
1,10,8212,2,8,1,2020,154.873774722756,-7
1,8,8215,2,7,2,2020,38.8711946561952,-7
1,11,8432,1,6,2,2020,68.377853158225,4
1,11,8229,1,8,1,2020,25.8461481559006,2
1,9,8212,2,9,1,2020,154.618207437735,-7
2,7,8215,1,8,2,2020,49.6454273478429,1
1,12,8207,1,8,1,2020,262.863091438173,4
1,10,8231,1,8,1,2020,264.638519333369,2
1,11,8207,1,5,1,2020,348.06699004227,2
2,7,8236,2,8,-7,2020,72.4341768467132,-7
2,13,8215,2,9,3,2020,42.4848469046785,-7
1,9,8207,1,8,1,2020,348.06699004227,2
1,15,8510,1,8,1,2020,131.408740123856,1
1,13,8215,2,7,1,2020,37.9601032602894,-7
1,7,8218,1,5,2,2020,168.800688839332,5
2,11,8410,1,2,-7,2020,86.4320455948471,1
1,9,8212,1,9,1,2020,142.123806836706,4
1,10,8439,2,9,1,2020,72.2777710820909,-7
2,12,8229,1,9,1,2020,33.6868762233105,4
2,14,8406,1,8,-7,2020,35.3117728189623,2
2,8,8212,1,8,-7,2020,133.781229282063,2
1,3,8230,1,8,1,2020,42.2643943628756,2
1,14,8218,2,7,2,2020,163.597323822864,-7
1,12,8261,1,5,1,2020,28.3681558763369,2
1,9,8211,1,8,1,2020,56.1465211438986,4
1,10,8236,2,7,1,2020,67.0323140084209,-7
1,12,8362,1,2,3,2020,223.619671841119,1
1,13,8207,2,4,1,2020,253.580431374922,-7
1,5,8229,1,9,1,2020,35.6118802716244,3
1,14,8215,1,7,2,2020,32.3082438776559,2
2,9,8240,1,4,1,2020,23.7604494294936,2
1,15,8510,2,8,1,2020,131.408740123856,-7
1,6,8227,1,8,1,2020,78.7671506391651,2
1,10,8243,1,8,2,2020,22.8548782020536,2
1,7,8349,1,7,-7,2020,32.3082438776559,2
2,14,8212,2,8,1,2020,133.781229282063,-7
1,9,8207,2,8,2,2020,253.580431374922,-7
1,11,8236,2,8,1,2020,71.5582184213983,-7
1,7,8218,1,9,1,2020,149.964213504292,3
1,10,8218,2,8,1,2020,149.964213504292,-7
2,12,8424,1,7,1,2020,92.7072489051578,1
2,11,8244,2,7,-7,2020,19.2286980187252,-7
2,13,8439,1,8,1,2020,48.1824923372908,3
1,5,8215,1,8,-7,2020,32.3082438776559,3
2,3,8230,1,8,4,2020,35.5338122960879,3
1,7,8207,2,8,1,2020,37.9601032602894,-7
1,5,8550,1,3,1,2020,129.577257107479,1
1,14,8327,2,8,1,2020,146.349854098819,-7
1,5,8230,1,7,1,2020,34.3250962021794,4
1,15,8229,2,9,1,2020,35.6118802716244,-7
1,11,8232,1,8,1,2020,28.3681558763369,4
2,10,8230,1,8,4,2020,30.8669291143436,2
1,6,8230,1,8,1,2020,23.0704689896221,4
2,4,8439,1,7,1,2020,48.8318163539375,2
1,11,8264,1,9,-7,2020,53.3270045663704,2
1,8,8236,1,6,4,2020,67.0323140084209,4
1,9,8214,2,8,1,2020,62.9512068997137,-7
2,14,8207,2,5,1,2020,253.53008227499,-7
2,10,8264,1,8,3,2020,46.2192907870787,2
2,5,8205,1,3,2,2020,59.4166477581469,3
1,5,8214,1,9,1,2020,62.9512068997137,5
1,7,8506,1,2,1,2020,129.577257107479,4
1,4,8432,1,5,3,2020,118.139992325602,1
1,10,8215,1,8,1,2020,37.4896924979043,4
2,9,8255,1,3,2,2020,73.4918391800588,3
1,12,8231,1,2,1,2020,264.638519333369,2
2,14,8231,1,2,1,2020,258.999982044489,3
1,14,8227,1,5,1,2020,62.7768268251993,5
2,8,8212,1,8,-7,2020,145.542216471695,1
2,13,8510,1,8,2,2020,138.155698833161,2
1,11,8256,1,6,1,2020,22.4709825537248,1
1,5,8236,2,3,1,2020,67.0323140084209,-7
2,13,8212,2,9,1,2020,145.782782118755,-7
1,5,8438,1,8,1,2020,85.8400452825536,4
2,3,8207,1,9,1,2020,244.577005003127,1
2,3,8302,1,5,4,2020,236.890205107303,3
2,7,8534,2,7,2,2020,60.1522568171101,-7
2,11,8230,1,8,1,2020,30.8669291143436,3
2,5,8255,1,4,2,2020,61.8878645726811,2
1,9,8424,1,6,2,2020,116.408318917054,1
2,5,8439,1,8,3,2020,48.8318163539375,3
2,4,8218,1,5,3,2020,166.309440828089,3
2,12,8230,1,8,-7,2020,30.8669291143436,2
1,5,8439,1,8,-7,2020,75.6551142035631,2
2,13,8264,2,8,2,2020,46.2192907870787,-7
1,7,8230,2,2,1,2020,34.5465484357418,-7
2,13,8427,2,7,1,2020,40.9769773834716,-7
2,6,8265,1,8,4,2020,46.6012683968893,1
2,9,8427,1,8,-7,2020,43.5947349519286,3
2,13,8230,1,8,3,2020,35.7630626979981,2
1,12,8215,1,8,1,2020,32.3082438776559,2
2,7,8561,2,8,-7,2020,56.9541164659741,-7
1,7,8229,2,8,1,2020,32.2064071848605,-7
1,5,8423,1,9,3,2020,69.9413501099024,3
1,9,8514,1,8,1,2020,140.375361866436,2
1,12,8601,1,5,1,2020,47.2785155901905,2
1,7,8229,1,4,1,2020,32.8950976529644,2
1,14,8248,1,4,-7,2020,27.7941267029798,4
2,3,8439,1,9,4,2020,46.0315629416536,2
1,6,8510,2,7,-7,2020,156.318443697289,-7
2,11,8439,2,7,1,2020,40.3888174170082,-7
1,13,8230,1,8,-7,2020,29.8169614475153,2
2,4,8510,1,7,-7,2020,194.590208538344,1
2,7,8214,1,8,-7,2020,86.0587215389328,3
2,14,8212,1,7,-7,2020,133.781229282063,2
1,5,8439,1,8,1,2020,72.2308374645052,5
1,7,8231,1,3,4,2020,202.964515080713,3
2,11,8508,1,5,-7,2020,59.9863958148569,1
1,7,8207,1,8,2,2020,271.927335970524,4
1,10,8212,2,4,3,2020,154.873774722756,-7
2,10,8236,1,6,-7,2020,61.7449490056975,2
2,5,8423,1,8,1,2020,46.0315629416536,2
2,4,8266,2,8,-7,2020,41.2754091515305,-7
1,5,8409,1,2,-7,2020,50.2988382180268,1
1,12,8207,2,8,-7,2020,262.863091438173,-7
1,4,8510,2,8,1,2020,143.757140185899,-7
1,4,8510,1,5,-7,2020,110.983404518299,3
2,5,8439,1,6,-7,2020,48.1824923372908,2
2,13,8215,1,8,-7,2020,35.3117728189623,2
2,7,8227,1,8,4,2020,67.7535636389007,3
2,4,8229,1,8,1,2020,34.4072245199095,1
2,8,8265,2,5,3,2020,43.5947349519286,-7
1,13,8230,2,4,3,2020,23.0704689896221,-7
1,12,8207,1,5,1,2020,293.681522848165,3
1,9,8261,1,8,2,2020,28.6545771165282,2
2,10,8218,2,8,-7,2020,178.732141370689,-7
2,7,8212,2,8,1,2020,184.421326046651,-7
2,7,8264,2,5,-7,2020,36.892670814204,-7
1,14,8437,1,9,1,2020,56.1465211438986,2
2,7,8510,1,7,3,2020,138.155698833161,3
2,11,8510,1,8,-7,2020,163.581811203163,3
1,5,8230,1,8,1,2020,34.3250962021794,4
2,6,8252,1,3,2,2020,82.0483053046909,1
2,10,8265,2,8,-7,2020,41.0723043498007,-7
2,9,8230,2,5,4,2020,29.1252215154151,-7
1,6,8423,2,9,2,2020,72.2777710820909,-7
1,9,8236,1,8,1,2020,67.0323140084209,4
1,6,8423,1,7,1,2020,63.417653301129,2
1,4,8510,1,7,4,2020,143.757140185899,3
2,4,8525,1,7,3,2020,59.9863958148569,1
1,6,8236,1,7,1,2020,67.0323140084209,4
2,12,8207,1,4,-7,2020,226.38257800235,5
1,9,8215,2,6,1,2020,37.4896924979043,-7
2,3,8415,1,5,1,2020,46.2192907870787,2
1,8,8331,1,4,1,2020,173.207447437724,1
2,8,8212,2,9,4,2020,145.542216471695,-7
1,13,8264,1,8,1,2020,47.6228409138166,2
2,7,8207,1,4,1,2020,369.462128892489,2
2,9,8243,1,6,3,2020,21.6115158604015,5
2,4,8265,1,9,2,2020,43.5947349519286,2
1,6,8212,1,7,3,2020,195.921812501522,1
2,11,8230,2,5,3,2020,35.5338122960879,-7
1,4,8423,1,8,1,2020,72.2777710820909,3
1,11,8231,1,3,3,2020,197.660694480518,4
2,6,8231,1,3,-7,2020,251.724091563574,3
1,10,8212,2,9,1,2020,142.123806836706,-7
1,4,8227,1,9,1,2020,62.0129495076361,4
2,10,8215,1,7,1,2020,41.489056093164,3
1,9,8236,1,7,3,2020,75.4412225217843,4
1,6,8439,1,8,1,2020,62.5666365568114,2
2,8,8215,1,2,3,2020,41.3347069261508,3
2,6,8240,1,7,1,2020,15.4916503250257,2
2,10,8534,1,7,1,2020,44.5435659070281,1
1,6,8218,2,9,1,2020,184.32259126134,-7
1,6,8510,1,8,-7,2020,139.907708464667,2
1,10,8229,1,8,1,2020,29.2096879844082,4
1,15,8215,1,6,1,2020,32.3082438776559,4
1,4,8207,1,8,2,2020,348.06699004227,5
2,10,8230,2,6,2,2020,33.7470076929638,-7
1,5,8239,1,7,4,2020,33.0320690867332,1
1,14,8230,1,5,1,2020,43.7829520105756,4
2,8,8439,2,8,1,2020,50.4576747629665,-7
1,9,8264,2,7,1,2020,47.388502166837696,-7
2,14,8515,1,9,1,2020,63.2823516288601,1
1,4,8230,1,8,1,2020,27.4802089829765,2
2,9,8406,1,2,-7,2020,105.297122213266,1
2,5,8313,1,8,-7,2020,158.562750264217,3
1,7,8227,1,8,1,2020,62.0129495076361,4
2,8,8542,1,2,-7,2020,54.8447047450121,1
2,10,8362,1,2,-7,2020,186.54441207555,4
1,13,8207,2,9,1,2020,262.863091438173,-7
1,4,8510,1,7,2,2020,131.408740123856,2
1,9,8218,1,4,1,2020,147.570009805384,4
1,12,8427,1,7,1,2020,72.2308374645052,2
2,6,8215,1,9,-7,2020,41.489056093164,1
2,14,8510,1,7,-7,2020,178.953495352227,1
1,8,8232,1,9,2,2020,28.3681558763369,3
2,3,8264,1,7,-7,2020,39.3992541900973,3
1,4,8215,1,8,2,2020,32.3082438776559,2
1,4,8264,1,7,1,2020,47.2785155901905,2
1,7,8255,1,8,1,2020,36.0163456731897,2
1,7,8424,2,8,1,2020,125.087313276017,-7
1,4,8206,2,6,2,2020,78.2748559476704,-7
2,10,8207,2,8,1,2020,369.462128892489,-7
1,10,8229,1,8,1,2020,35.6118802716244,2
1,10,8231,1,3,1,2020,221.172520529512,3
2,3,8507,1,8,2,2020,59.4150968070963,1
2,4,8204,2,7,1,2020,85.5208545293146,-7
1,13,8406,1,8,1,2020,115.611001664198,2
1,5,8215,1,8,-7,2020,38.8711946561952,4
2,9,8214,1,2,2,2020,61.3440728691286,3
2,10,8212,2,8,1,2020,145.542216471695,-7
2,9,8207,1,4,1,2020,340.95424857671,2
1,4,8232,1,8,2,2020,28.6545771165282,2
2,12,8218,2,9,1,2020,166.309440828089,-7
1,7,8264,1,4,1,2020,42.5661145264624,3
2,7,8264,1,8,1,2020,39.3992541900973,2
2,10,8218,1,2,-7,2020,150.016425942899,3
1,7,8215,2,7,1,2020,32.3082438776559,-7
1,8,8236,1,2,2,2020,64.185553493133,3
2,12,8215,2,7,1,2020,35.3117728189623,-7
1,14,8255,1,5,4,2020,36.0163456731897,3
2,10,8207,1,8,2,2020,292.246498780038,2
2,10,8230,1,7,4,2020,23.8828672127042,3
2,11,8507,1,7,2,2020,59.9863958148569,1
2,9,8244,2,4,1,2020,15.4916503250257,-7
1,8,8236,1,8,1,2020,75.297296501075,2
2,12,8256,1,1,1,2020,69.114901389556593,1
2,9,8214,1,8,3,2020,61.3440728691286,3
1,7,8607,1,7,1,2020,37.8188826380413,5
2,10,8230,1,8,2,2020,28.4478907824985,3
1,7,8230,1,3,2,2020,32.5990714405897,4
1,9,8236,1,2,2,2020,75.4412225217843,2
1,8,8227,2,8,1,2020,62.0129495076361,-7
2,12,8523,1,8,1,2020,65.1280868847019,4
1,4,8607,1,8,1,2020,37.4896924979043,5
2,3,8508,1,8,-7,2020,58.2724987915753,3
1,5,8304,1,7,-7,2020,163.464528519352,1
2,12,8215,1,2,1,2020,35.3117728189623,2
1,9,8214,1,9,1,2020,62.9512068997137,4
1,4,8439,1,7,-7,2020,72.2777710820909,2
2,13,8264,1,9,3,2020,36.892670814204,1
1,6,8240,2,9,1,2020,28.3681558763369,-7
1,14,8230,1,6,3,2020,43.7829520105756,5
1,8,8230,1,8,3,2020,43.7829520105756,2
2,6,8430,1,8,-7,2020,41.0723043498007,1
2,13,8401,2,7,-7,2020,106.969902582875,-7
1,6,8214,1,7,1,2020,62.7768268251993,2
2,6,8218,1,8,1,2020,152.450320759081,3
1,11,8240,1,8,1,2020,31.22614172955,2
2,14,8409,1,5,4,2020,40.9769773834716,1
2,6,8230,1,8,3,2020,30.8669291143436,3
1,3,8510,1,7,1,2020,131.408740123856,4
2,4,8229,1,4,1,2020,30.5524033775126,3
1,9,8230,1,5,1,2020,23.0704689896221,2
2,11,8207,1,5,3,2020,253.53008227499,2
1,6,8207,1,5,1,2020,253.580431374922,5
1,13,8513,1,8,2,2020,137.675835676697,2
2,8,8439,1,8,1,2020,50.4576747629665,2
2,12,8264,1,9,1,2020,46.6012683968893,2
1,9,8231,1,2,1,2020,197.660694480518,4
2,14,8207,2,8,3,2020,335.708798598607,-7
2,12,8406,1,7,3,2020,87.7177962731095,2
1,13,8362,1,2,1,2020,163.464528519352,4
1,6,8215,2,9,1,2020,37.9601032602894,-7
1,4,8218,2,8,1,2020,149.964213504292,-7
2,13,8214,2,9,-7,2020,68.7786766584963,-7
2,13,8215,1,7,-7,2020,35.3117728189623,2
2,10,8439,1,7,1,2020,46.0315629416536,2
2,5,8212,2,8,2,2020,184.421326046651,-7
1,12,8243,2,6,3,2020,27.8856707538307,-7
1,8,8409,2,6,-7,2020,42.5661145264624,-7
2,13,8514,2,7,-7,2020,54.8447047450121,-7
2,3,8224,1,7,-7,2020,67.7535636389007,2
2,6,8439,1,9,2,2020,46.0315629416536,2
1,14,8510,1,9,1,2020,110.983404518299,2
2,13,8229,2,8,1,2020,34.4072245199095,-7
1,14,8227,1,7,1,2020,67.7535636389007,4
1,13,8227,1,8,1,2020,62.7768268251993,2
1,8,8218,1,9,1,2020,173.765414981666,2
2,4,8345,1,6,2,2020,186.54441207555,3
2,10,8243,2,8,-7,2020,19.2286980187252,-7
1,10,8510,2,8,2,2020,160.505544867752,-7
1,13,8206,1,7,1,2020,56.1465211438986,2
1,8,8207,2,9,1,2020,293.681522848165,-7
2,3,8207,2,8,2,2020,253.53008227499,-7
2,6,8534,2,5,1,2020,60.1522568171101,-7
2,9,8601,1,7,1,2020,44.3168924950809,2
2,14,8230,1,5,1,2020,23.8828672127042,3
2,3,8214,1,7,4,2020,85.5208545293146,2
1,14,8236,2,8,1,2020,67.0323140084209,-7
2,5,8218,1,5,2,2020,166.309440828089,3
2,3,8513,1,8,4,2020,78.9431356178203,3
1,3,8331,2,3,-7,2020,223.619671841119,-7
2,4,8427,1,4,4,2020,40.9769773834716,1
2,9,8234,1,7,4,2020,67.7535636389007,3
2,8,8510,1,8,1,2020,163.581811203163,2
2,6,8266,2,8,2,2020,46.2192907870787,-7
2,9,8261,2,7,2,2020,29.0275441306129,-7
1,10,8212,2,7,1,2020,195.921812501522,-7
2,4,8542,1,9,-7,2020,54.8447047450121,2
1,6,8349,2,8,2,2020,223.619671841119,-7
1,9,8215,1,9,1,2020,32.3082438776559,4
1,4,8409,1,6,-7,2020,47.6228409138166,1
1,15,8211,1,8,2,2020,62.7768268251993,2
1,3,8427,2,4,1,2020,47.388502166837696,-7
1,9,8234,2,7,1,2020,62.5666365568114,-7
1,5,8227,1,8,1,2020,56.1465211438986,2
2,5,8439,1,7,-7,2020,46.0315629416536,3
2,12,8425,2,4,-7,2020,39.3992541900973,-7
2,10,8207,1,8,1,2020,335.708798598607,3
1,6,8252,1,9,1,2020,31.030125505719,2
2,6,8218,1,2,2,2020,152.450320759081,2
2,7,8427,2,8,-7,2020,43.5947349519286,-7
1,6,8211,2,4,1,2020,78.2748559476704,-7
1,6,8230,1,4,3,2020,27.4802089829765,5
2,13,8349,1,8,-7,2020,128.977972411611,2
1,5,8227,1,8,-7,2020,62.7768268251993,2
2,9,8406,1,3,3,2020,94.960550093825,1
2,9,8264,1,8,1,2020,46.2192907870787,2
1,9,8409,1,2,1,2020,53.3270045663704,1
2,8,8510,1,7,1,2020,163.581811203163,3
1,9,8601,1,9,1,2020,47.388502166837696,1
2,6,8207,1,3,-7,2020,244.577005003127,1
2,13,8215,1,7,3,2020,35.3117728189623,2
1,12,8218,1,7,1,2020,163.597323822864,1
1,6,8240,2,5,2,2020,31.22614172955,-7
2,13,8207,2,4,-7,2020,369.462128892489,-7
1,5,8231,1,6,3,2020,202.964515080713,4
2,14,8230,1,8,-7,2020,30.8669291143436,2
1,4,8601,1,7,1,2020,45.4581663268249,2
2,5,8212,1,7,1,2020,184.421326046651,2
2,12,8542,1,7,1,2020,54.8447047450121,1
1,9,8229,2,9,1,2020,30.2097835588449,-7
1,5,8212,1,8,2,2020,195.921812501522,2
1,6,8264,1,8,1,2020,53.3270045663704,2
1,7,8207,2,4,-7,2020,271.927335970524,-7
2,13,8349,1,7,1,2020,128.977972411611,2
1,5,8218,1,9,1,2020,181.580950887887,5
2,10,8218,1,8,1,2020,150.016425942899,4
1,5,8423,1,8,1,2020,79.2275567630611,4
1,10,8420,1,8,1,2020,53.7677236123735,2
1,13,8215,1,7,2,2020,38.8711946561952,4
2,10,8264,1,8,1,2020,67.7535636389007,2
1,12,8515,1,8,1,2020,149.512219739399,2
2,6,8230,1,8,1,2020,23.8828672127042,2
2,9,8215,1,9,-7,2020,42.4848469046785,2
2,9,8427,1,8,3,2020,39.3992541900973,3
2,5,8229,1,4,3,2020,27.0342478370718,2
1,13,8439,1,8,1,2020,69.9413501099024,3
1,13,8230,2,8,2,2020,34.5465484357418,-7
2,3,8424,1,5,2,2020,68.837274229325,3
2,13,8264,1,6,-7,2020,36.892670814204,1
1,4,8251,2,2,1,2020,35.0538623286561,-7
1,7,8510,1,3,1,2020,131.408740123856,4
1,5,8230,1,5,-7,2020,43.7829520105756,3
2,11,8215,1,4,3,2020,42.4848469046785,2
2,8,8227,1,8,1,2020,67.7535636389007,3
1,5,8510,1,8,1,2020,139.907708464667,4
1,9,8601,1,7,1,2020,184.32259126134,4
2,9,8349,1,6,-7,2020,173.165202193082,2
1,9,8409,2,6,3,2020,47.388502166837696,-7
2,7,8218,1,8,-7,2020,152.450320759081,3
1,10,8410,1,6,4,2020,64.185553493133,4
1,4,8214,1,4,3,2020,62.0129495076361,2
1,6,8214,1,5,1,2020,78.2748559476704,4
2,10,8432,2,3,1,2020,87.7177962731095,-7
1,12,8439,1,8,-7,2020,63.417653301129,2
1,14,8215,1,7,1,2020,38.8711946561952,2
2,5,8218,1,5,-7,2020,152.450320759081,2
2,12,8214,2,9,1,2020,68.7786766584963,-7
1,13,8243,1,5,1,2020,31.22614172955,5
1,15,8252,2,8,1,2020,36.0163456731897,-7
2,6,8508,1,8,2,2020,58.2724987915753,1
1,9,8439,1,7,3,2020,76.6746688229181,2
2,6,8264,1,7,1,2020,36.892670814204,2
1,6,8236,1,8,2,2020,67.0323140084209,2
2,7,8262,1,9,-7,2020,15.4916503250257,4
1,10,8510,1,8,1,2020,110.983404518299,4
2,8,8439,2,7,1,2020,40.3888174170082,-7
2,13,8218,1,5,1,2020,166.309440828089,2
2,7,8264,1,6,-7,2020,44.3168924950809,1
1,6,8439,1,9,2,2020,69.9413501099024,2
2,4,8230,1,8,-7,2020,23.8828672127042,2
2,7,8207,1,9,1,2020,262.272498905162,2
2,4,8423,2,7,2,2020,48.1824923372908,-7
1,3,8510,2,8,1,2020,156.318443697289,-7
2,4,8212,1,9,3,2020,124.322510811156,2
2,11,8264,2,8,-7,2020,36.892670814204,-7
1,15,8405,2,6,2,2020,144.069094381539,-7
1,4,8407,2,8,1,2020,125.087313276017,-7
2,10,8227,1,8,1,2020,68.5881540084728,3
2,12,8229,1,5,-7,2020,27.0342478370718,2
2,9,8508,1,7,2,2020,58.2724987915753,1
1,6,8406,2,7,4,2020,37.8188826380413,-7
1,4,8424,1,6,1,2020,124.859881797333,1
1,10,8207,1,8,1,2020,271.927335970524,3
2,10,8230,1,8,1,2020,43.7526830879763,3
1,13,8601,1,7,1,2020,53.7677236123735,2
2,13,8266,1,7,2,2020,41.2754091515305,1
1,5,8255,1,7,1,2020,27.7941267029798,4
1,8,8401,1,2,1,2020,116.408318917054,3
2,12,8264,1,8,-7,2020,41.2754091515305,2
2,13,8510,2,9,3,2020,138.155698833161,-7
1,10,8218,2,3,1,2020,184.32259126134,-7
1,13,8207,2,4,2,2020,348.06699004227,-7
2,8,8423,2,5,3,2020,50.4576747629665,-7
1,9,8218,1,8,1,2020,181.580950887887,4
2,7,8407,1,4,-7,2020,85.8400452825536,1
2,11,8230,1,8,2,2020,33.7470076929638,2
2,7,8231,1,1,2,2020,184.537487206698,1
2,8,8212,1,7,1,2020,145.542216471695,1
2,5,8439,2,8,1,2020,40.3888174170082,-7
1,7,8204,1,8,-7,2020,62.7768268251993,1
1,4,8216,2,8,1,2020,78.2748559476704,-7
1,4,8533,1,8,1,2020,129.577257107479,2
2,14,8204,2,3,1,2020,67.7535636389007,-7
1,10,8207,1,6,1,2020,262.863091438173,2
2,12,8215,1,7,3,2020,42.4848469046785,3
1,3,8215,2,5,1,2020,38.8711946561952,-7
1,9,8236,1,4,1,2020,71.5582184213983,4
1,10,8244,2,9,1,2020,28.6545771165282,-7
2,4,8406,1,7,3,2020,106.969902582875,1
1,5,8359,1,4,3,2020,223.619671841119,1
1,9,8250,1,7,1,2020,28.3681558763369,4
2,9,8236,1,4,2,2020,65.7778398191328,3
2,7,8264,1,8,-7,2020,48.1824923372908,2
2,5,8232,2,1,2,2020,29.0275441306129,-7
2,6,8212,2,8,3,2020,133.781229282063,-7
1,9,8439,1,8,1,2020,72.2308374645052,4
1,14,8601,1,9,1,2020,53.7677236123735,4
1,5,8230,2,8,1,2020,23.0704689896221,-7
2,9,8514,1,5,2,2020,78.9431356178203,1
1,7,8218,1,6,1,2020,181.580950887887,5
1,12,8227,1,8,1,2020,56.1465211438986,4
1,8,8215,1,8,1,2020,37.8188826380413,2
1,5,8423,2,7,1,2020,75.6551142035631,-7
1,8,8542,2,4,1,2020,129.577257107479,-7
1,14,8218,1,8,-7,2020,173.765414981666,5
2,7,8439,2,7,-7,2020,50.4576747629665,-7
2,4,8512,1,4,-7,2020,56.9541164659741,1
2,12,8439,2,8,1,2020,40.3888174170082,-7
2,7,8424,1,6,-7,2020,92.8761145680088,1
2,4,8204,2,9,1,2020,79.185976416032,-7
2,4,8234,1,7,-7,2020,61.3440728691286,2
2,4,8423,1,8,1,2020,50.4576747629665,2
1,11,8230,1,5,1,2020,43.7829520105756,5
1,7,8231,2,2,2,2020,227.093163726672,-7
2,7,8439,1,7,-7,2020,44.5435659070281,2
2,6,8215,1,6,2,2020,35.3117728189623,2
2,5,8601,1,9,-7,2020,46.6012683968893,2
2,8,8425,1,5,1,2020,36.892670814204,3
1,6,8218,2,3,1,2020,181.580950887887,-7
2,11,8409,1,6,1,2020,39.3992541900973,1
2,7,8212,2,8,1,2020,117.533501849633,-7
1,5,8240,1,4,4,2020,28.3681558763369,4
1,6,8264,1,9,1,2020,51.1320508862768,2
1,10,8510,2,9,1,2020,156.318443697289,-7
2,3,8236,1,8,-7,2020,72.4341768467132,3
2,3,8212,1,7,1,2020,184.421326046651,3
1,11,8207,1,5,2,2020,32.8950976529644,2
2,8,8401,1,7,-7,2020,87.7177962731095,2
1,12,8406,1,7,1,2020,127.894670591019,4
1,3,8224,1,9,1,2020,72.4767184700652,3
1,10,8215,1,8,2,2020,37.9601032602894,4
2,5,8229,1,7,-7,2020,30.5524033775126,2
2,6,8439,1,6,-7,2020,44.5435659070281,2
1,13,8204,1,3,2,2020,72.4767184700652,1
2,9,8236,1,9,1,2020,68.837274229325,3
2,7,8212,1,8,2,2020,145.542216471695,1
2,14,8409,2,5,3,2020,41.2754091515305,-7
1,14,8236,1,8,2,2020,66.934456615708,4
2,6,8243,1,8,-7,2020,27.0342478370718,2
1,10,8231,2,5,1,2020,202.964515080713,-7
2,4,8406,1,8,-7,2020,92.8761145680088,2
2,9,8510,1,7,2,2020,138.155698833161,1
2,10,8240,1,9,3,2020,19.2286980187252,2
2,15,8406,1,8,-7,2020,137.759210243262,2
1,14,8230,1,9,1,2020,27.4802089829765,2
2,4,8240,2,9,3,2020,23.7604494294936,-7
2,5,8227,1,7,1,2020,67.7535636389007,4
1,5,8261,1,4,3,2020,27.8856707538307,4
1,14,8264,1,8,1,2020,47.2785155901905,2
2,10,8229,2,8,2,2020,27.0342478370718,-7
1,9,8231,1,3,2,2020,197.660694480518,5
1,8,8207,2,8,4,2020,234.716226837715,-7
1,8,8227,2,9,1,2020,78.7671506391651,-7
2,13,8230,1,8,-7,2020,30.8669291143436,3
1,11,8214,1,7,-7,2020,62.0129495076361,3
2,12,8230,1,7,1,2020,45.3247148776712,4
1,9,8534,1,7,1,2020,140.375361866436,4
1,7,8239,1,7,3,2020,25.8461481559006,4
2,3,8232,1,7,1,2020,15.4916503250257,2
2,11,8406,2,2,1,2020,92.7072489051578,-7
1,4,8236,1,5,4,2020,66.934456615708,4
2,13,8432,1,3,-7,2020,106.969902582875,1
2,6,8232,2,8,1,2020,29.0275441306129,-7
2,6,8510,1,8,1,2020,174.161599375836,3
2,6,8218,1,8,1,2020,166.309440828089,1
2,13,8432,2,3,3,2020,69.6021328318731,-7
2,7,8264,1,8,1,2020,46.2192907870787,1
2,12,8230,1,8,1,2020,30.8669291143436,4
1,6,8227,1,7,1,2020,62.5666365568114,4
1,8,8230,1,8,1,2020,23.0704689896221,4
2,7,8204,2,8,1,2020,85.5208545293146,-7
1,8,8438,1,7,1,2020,31.8835341870142,2
2,9,8423,2,4,1,2020,50.4576747629665,-7
1,5,8227,1,5,-7,2020,72.4767184700652,2
2,9,8218,2,8,-7,2020,176.646098637604,-7
2,11,8240,2,8,1,2020,29.0275441306129,-7
2,5,8515,1,7,-7,2020,65.1280868847019,3
1,9,8207,2,8,1,2020,52.1893376224916,-7
2,9,8508,1,4,-7,2020,54.8447047450121,1
1,4,8248,1,5,2,2020,22.4709825537248,3
1,8,8215,1,7,-7,2020,38.8711946561952,2
2,12,8204,1,8,1,2020,61.3440728691286,3
1,10,8406,1,2,-7,2020,116.408318917054,1
1,10,8218,1,8,1,2020,147.570009805384,2
2,6,8207,1,6,-7,2020,253.53008227499,2
1,6,8265,1,8,1,2020,47.388502166837696,2
2,8,8229,1,8,1,2020,54.5883850556257,1
1,7,8401,1,9,1,2020,64.185553493133,2
2,7,8406,2,3,3,2020,92.8761145680088,-7
2,10,8215,2,8,1,2020,49.6454273478429,-7
1,4,8234,1,8,1,2020,78.7671506391651,4
2,4,8215,1,7,3,2020,49.6454273478429,2
1,8,8218,2,4,2,2020,168.800688839332,-7
1,6,8214,1,9,-7,2020,78.2748559476704,2
2,5,8313,1,4,2,2020,173.165202193082,1
2,4,8545,1,7,-7,2020,64.2084348234288,1
2,8,8236,2,8,1,2020,64.483463722513,-7
