"W22A1";"W22B1";"W22A6";"W22B9";"W22D1";"W22E38";"weight_2022"
1;8362;8;2;3;2;285.512835723593
2;8232;4;1;8;2;214.709320249608
1;8231;10;1;2;2;432.505510292572
2;8236;7;1;7;1;233.744053159898
2;8256;5;2;2;-7;573.30621981617
1;8214;7;1;8;2;290.978788643544
2;8406;3;1;3;3;249.935722576944
1;8510;2;1;7;1;243.684546419926
1;8231;6;1;8;1;422.815391273151
2;8545;7;1;2;-7;260.130677582054
2;8432;3;1;6;4;258.480533605216
1;8265;9;2;6;3;229.759022991205
1;8231;4;1;7;4;432.505510292572
2;8207;9;1;9;1;178.9736695364
2;8256;9;2;4;2;573.30621981617
1;8236;3;1;8;-7;192.599683833511
2;8212;7;1;7;-7;177.32900801068
1;8212;4;1;8;1;203.542861368781
1;8207;11;1;4;1;185.594385587911
1;8230;3;2;7;-7;390.220246964624
1;8341;7;1;8;1;434.932042318782
2;8230;5;1;9;2;252.882617239049
1;8256;6;1;2;3;491.98858900786
1;8601;10;1;7;1;199.396390761598
1;8212;3;2;8;1;168.217240800645
1;8406;2;1;7;-7;332.725256605253
1;8229;9;1;4;2;220.666200930493
2;8510;11;2;7;1;211.487472335084
1;8510;7;1;9;1;251.533561772777
2;8231;12;1;2;2;589.226121098349
1;8207;7;2;6;1;185.594385587911
1;8231;9;2;8;1;432.505510292572
1;8205;3;1;1;1;405.665114168846
1;8230;7;2;8;1;424.625826775121
2;8264;11;1;7;-7;163.617151085662
2;8215;6;1;7;-7;144.822594001294
1;8239;8;1;2;4;348.284851309436
1;8423;10;2;8;1;250.716001697707
1;8236;4;1;6;3;213.063400240822
1;8232;5;2;1;1;286.474497588055
1;8408;6;1;2;-7;212.8454141854
2;8229;2;1;4;1;247.036443546558
2;8243;4;1;8;-7;250.343850291035
1;8427;1;1;7;3;169.553250237412
1;8525;4;1;7;2;310.768278047512
2;8331;11;1;2;2;346.586555826741
2;8264;10;2;8;1;178.574689151329
2;8542;14;2;1;2;236.044503731864
1;8207;10;2;6;2;203.777619311051
1;8510;2;2;9;1;317.113495545439
1;8406;6;1;8;1;236.289148317942
2;8231;9;1;2;1;441.391610428513
2;8523;5;1;7;-7;247.124143702951
2;8326;7;1;8;-7;258.059678442478
1;8354;7;1;6;4;431.388151603593
1;8207;3;2;7;2;257.073304361634
2;8236;3;1;6;1;375.97168524395
1;8327;2;2;7;2;325.219998881248
1;8218;3;2;8;1;240.775122695377
1;8230;5;2;7;1;320.413627529945
1;8227;6;1;8;1;298.439783224148
1;8255;7;1;4;2;348.284851309436
2;8212;5;1;8;1;202.313012604297
1;8501;12;1;2;2;310.768278047512
1;8212;12;2;8;1;168.217240800645
2;8427;2;1;8;1;250.554025393865
1;8255;3;1;7;4;549.913171453532
1;8510;4;1;8;1;240.262010655601
2;8263;5;1;8;1;163.617151085662
1;8215;4;1;7;1;141.864106006216
1;8229;5;2;7;1;289.949152557022
2;8236;12;2;8;1;210.580228071981
2;8510;10;1;8;1;211.487472335084
2;8261;2;2;4;3;274.668040000163
2;8242;10;1;4;-7;214.15061631047
2;8229;5;1;3;2;247.036443546558
1;8601;3;2;9;2;169.553250237412
2;8260;3;1;8;1;276.96772008389
1;8236;7;1;8;1;231.119620600213
1;8212;2;2;8;1;325.219998881248
2;8352;9;2;5;-7;265.550066698347
1;8236;2;1;8;1;231.119620600213
1;8218;8;1;2;2;153.785782990628
1;8513;9;2;9;1;332.200573085271
2;8229;8;2;8;1;241.805083565572
1;8230;7;2;9;2;390.220246964624
1;8240;6;2;4;3;286.474497588055
1;8207;10;2;4;1;257.073304361634
1;8234;2;1;8;1;392.821364668785
1;8255;8;1;4;1;186.394448566359
1;8513;12;1;7;1;310.768278047512
1;8229;5;1;8;1;399.107885420237
2;8406;3;1;9;1;227.149559834886
1;8263;8;1;8;1;185.594385587911
2;8212;4;1;8;-7;137.753116741036
2;8212;17;2;8;-7;185.675847098231
1;8510;3;2;7;-7;284.754975591823
1;8510;4;1;8;1;317.113495545439
2;8264;5;2;9;1;163.617151085662
1;8230;11;1;9;2;320.413627529945
2;8205;12;1;9;-7;241.361555920078
1;8207;3;1;7;1;257.073304361634
2;8439;10;1;8;-7;263.989201787585
2;8998;4;1;4;-7;255.350727296855
1;8240;4;1;5;2;298.352708463657
2;8423;3;1;8;1;299.187762025929
2;8231;5;1;4;3;481.518120467468
2;8541;8;1;6;2;203.580530281607
2;8265;1;2;8;1;177.173003993155
2;8601;11;1;6;1;135.167754401208
1;8236;10;1;7;1;226.304628504376
1;8409;1;1;5;1;212.8454141854
2;8232;10;1;7;3;283.723030329839
1;8205;6;1;8;1;447.909188087932
2;8231;4;1;7;3;329.73523466794
2;8231;2;1;7;4;481.518120467468
2;8229;8;2;8;1;203.441777038342
1;8409;5;1;4;1;172.5801451351
1;8601;11;1;7;1;190.040548379822
1;8231;10;1;6;4;494.012181593237
2;8244;5;1;8;2;283.723030329839
2;8236;14;1;7;1;266.233574062433
1;8236;9;1;7;3;188.197405345888
2;8323;3;1;8;1;346.586555826741
2;8231;9;1;3;1;447.123969005506
2;8510;5;1;8;-7;233.715885343276
2;8264;13;1;8;-7;172.687611486999
1;8229;2;1;8;1;289.949152557022
1;8232;2;1;7;1;218.712007132344
1;8207;4;1;8;1;151.68771899012
1;8218;6;1;5;3;175.416030340939
1;8439;2;1;8;1;263.989201787585
2;8239;9;1;2;2;573.30621981617
2;8401;7;1;7;-7;249.935722576944
1;8204;17;2;5;1;290.978788643544
1;8231;16;2;3;2;422.815391273151
1;8215;3;2;7;2;179.192098899102
2;8542;7;1;7;2;186.615486091473
1;8409;5;1;3;1;205.10302147363
2;8214;2;1;8;1;214.15061631047
2;8232;7;2;8;1;276.96772008389
2;8243;5;1;5;3;274.668040000163
2;8207;9;2;8;1;171.814722754944
2;8230;7;1;8;1;207.649111874561
2;8236;3;1;8;1;233.744053159898
1;8229;5;2;9;1;289.949152557022
2;8406;6;1;3;1;375.97168524395
1;8243;9;2;9;1;218.712007132344
2;8424;4;2;8;1;375.97168524395
2;8310;9;1;4;1;281.287639511558
1;8401;1;1;8;-7;214.167981263151
1;8207;10;2;8;1;179.607469923785
2;8431;15;1;4;2;375.97168524395
2;8214;7;2;8;1;188.205061678261
1;8250;3;1;8;3;218.712007132344
2;8240;7;2;7;2;274.668040000163
1;8218;8;2;4;1;180.427916922109
2;8206;3;1;9;3;179.890251800469
1;8218;2;1;8;1;195.320379906156
1;8541;5;1;1;-7;310.768278047512
1;8264;2;2;8;1;244.066361419228
1;8207;2;1;7;1;257.073304361634
2;8252;2;1;4;-7;413.688059213878
1;8510;1;1;8;1;251.533561772777
2;8264;6;1;8;-7;210.626556434901
2;8214;9;1;8;1;214.15061631047
2;8256;11;1;4;-7;573.30621981617
1;8508;4;1;8;1;364.555095401889
1;8230;10;1;8;-7;264.93748166311
1;8999;4;1;5;2;179.192098899102
2;8331;6;1;5;4;281.287639511558
1;8510;7;1;7;-7;252.12680130526
2;8255;7;1;3;-7;203.441777038342
1;8230;7;1;8;1;320.413627529945
2;8265;6;1;8;2;163.617151085662
1;8601;2;1;8;1;221.465801499641
2;8207;5;1;3;1;175.990775044127
2;8212;3;2;8;1;202.313012604297
2;8313;2;1;2;2;358.002450287437
2;8212;6;1;8;2;137.753116741036
2;8508;4;1;8;-7;353.615139838104
1;8229;8;2;8;1;289.949152557022
1;8438;9;2;5;1;188.197405345888
1;8362;12;1;2;1;285.512835723593
2;8243;11;2;5;3;274.668040000163
1;8236;12;1;8;1;170.932219402241
1;8439;5;1;9;1;194.521035799945
2;8439;10;2;8;1;241.361555920078
2;8236;4;2;4;2;242.451830158551
1;8508;3;1;8;2;310.768278047512
2;8255;4;1;7;4;413.688059213878
2;8231;5;1;9;1;447.123969005506
1;8212;6;1;8;1;226.821956950548
1;8510;5;1;7;1;252.12680130526
2;8304;12;2;2;2;185.675847098231
2;8255;8;1;7;-7;413.688059213878
2;8406;4;1;7;-7;247.591109794796
1;8217;4;1;8;1;392.821364668785
2;8231;5;1;7;1;441.391610428513
2;8207;6;1;7;1;126.559952029311
1;8510;3;1;7;-7;240.262010655601
2;8510;2;1;7;-7;229.299742160917
2;8212;8;2;5;2;189.025293751768
2;8511;10;1;7;4;186.615486091473
2;8560;2;1;3;1;203.542861368781
1;8229;2;1;1;1;245.561874881626
1;8218;9;2;7;2;195.320379906156
1;8218;12;1;8;1;153.785782990628
2;8256;4;2;5;1;413.688059213878
2;8236;4;1;1;3;202.157018949102
2;8230;11;1;7;1;205.91870260894
1;8255;2;2;8;1;185.594385587911
2;8230;6;1;8;2;201.022012559416
2;8406;4;2;1;-7;339.656238373795
1;8406;4;1;8;1;337.34644072477
2;8264;9;1;7;4;167.227133653418
2;8407;3;1;5;4;259.9491730007
2;8229;12;2;4;-7;211.368080039836
1;8409;9;1;5;1;205.10302147363
2;8218;10;1;8;1;151.867719627818
1;8406;3;1;8;1;319.607056524042
1;8212;9;2;9;1;325.219998881248
1;8510;8;2;8;1;317.113495545439
2;8212;8;1;9;-7;137.753116741036
1;8405;7;1;1;1;226.304628504376
2;8510;4;1;8;-7;233.715885343276
1;8239;4;1;8;-7;348.284851309436
1;8231;2;2;3;1;422.815391273151
2;8406;5;1;9;2;227.149559834886
2;8424;8;1;6;2;227.149559834886
2;8218;5;2;8;2;181.748719597832
2;8218;1;2;7;-7;181.748719597832
1;8230;8;2;7;1;424.625826775121
1;8240;11;2;4;1;316.629707860482
2;8243;3;1;8;-7;255.350727296855
2;8231;7;1;3;3;441.391610428513
1;8240;4;1;7;1;194.418363302137
1;8406;3;1;7;-7;249.86264480701
1;8264;10;1;8;1;169.553250237412
1;8207;6;1;9;1;182.632773051934
1;8418;9;1;5;1;190.040548379822
1;8523;8;1;9;1;194.521035799945
2;8244;12;2;5;3;274.668040000163
1;8359;5;1;2;4;331.708170941791
2;8229;6;2;9;-7;203.441777038342
1;8201;7;1;7;1;493.203375647386
1;8236;1;1;4;3;188.197405345888
2;8212;2;2;4;-7;202.313012604297
2;8439;4;2;8;1;144.822594001294
2;8236;7;1;8;1;224.618909943446
1;8256;2;1;6;2;549.913171453532
1;8510;2;2;8;1;284.754975591823
1;8317;7;1;5;4;301.552882674356
2;8205;8;1;4;2;358.406529872499
2;8230;4;1;6;2;180.284500232177
2;8207;6;1;3;1;171.814722754944
1;8236;5;1;8;2;231.119620600213
2;8510;5;2;1;4;211.487472335084
1;8207;4;2;4;1;236.289148317942
1;8207;10;1;7;1;185.594385587911
2;8534;2;1;7;-7;256.066135744834
1;8207;1;1;8;1;236.289148317942
1;8249;3;1;8;3;491.98858900786
1;8252;10;1;4;3;447.909188087932
1;8218;6;1;2;2;214.167981263151
2;8230;9;2;5;1;186.603593779167
1;8405;8;2;5;1;226.304628504376
1;8212;8;1;9;1;203.542861368781
1;8229;8;2;5;-7;235.112433397301
2;8407;9;1;5;-7;249.935722576944
1;8340;3;2;8;1;307.707023137098
1;8510;4;1;9;1;221.465801499641
1;8218;4;1;8;-7;162.886313888015
1;8439;5;1;9;1;221.465801499641
1;8349;11;1;5;2;301.552882674356
2;8215;5;1;8;3;135.167754401208
1;8410;5;1;4;1;249.86264480701
1;8362;9;2;6;3;331.708170941791
1;8408;6;2;5;2;205.10302147363
2;8230;5;1;8;2;252.882617239049
2;8264;10;2;8;1;162.64033227321
1;8401;4;2;8;1;240.775122695377
2;8264;7;1;9;1;162.64033227321
2;8231;12;2;2;2;329.73523466794
1;8264;2;2;8;1;212.8454141854
1;8256;5;1;2;2;549.913171453532
1;8354;11;2;4;1;301.552882674356
2;8424;11;2;7;4;233.744053159898
1;8214;3;2;8;1;392.821364668785
2;8439;3;1;8;-7;241.361555920078
1;8439;2;1;8;-7;225.644401527936
2;8542;7;2;5;1;306.954199546824
2;8510;8;1;8;2;203.173468508643
2;8439;11;1;8;4;247.591109794796
1;8236;8;1;9;1;170.932219402241
2;8427;1;1;8;-7;177.173003993155
1;8406;6;2;6;1;162.886313888015
2;8407;4;1;5;1;259.9491730007
2;8249;3;1;4;2;573.30621981617
2;8251;4;1;5;2;314.5624901483
2;8507;6;2;8;-7;265.550066698347
2;8432;11;1;6;4;247.591109794796
1;8248;6;2;2;1;491.98858900786
1;8243;12;1;8;2;316.629707860482
1;8212;1;2;7;1;168.217240800645
2;8229;12;1;4;-7;207.074665914026
1;8212;2;1;8;1;325.219998881248
1;8204;8;1;7;2;298.439783224148
1;8212;6;1;5;4;168.217240800645
2;8207;12;1;3;1;178.9736695364
1;8510;10;1;7;1;220.685106083663
2;8439;7;1;9;1;339.350221785066
2;8207;8;2;2;1;171.814722754944
1;8229;6;1;5;1;235.112433397301
2;8220;7;1;7;3;313.204169830961
1;8229;4;2;9;1;232.744084709233
2;8999;9;1;1;-7;413.688059213878
1;8215;10;2;7;1;179.192098899102
2;8406;12;2;5;4;339.656238373795
1;8207;5;1;6;3;179.607469923785
2;8432;3;1;7;3;247.591109794796
1;8229;4;2;8;1;289.949152557022
1;8510;14;1;9;1;240.262010655601
1;8207;4;1;8;1;257.073304361634
2;8256;11;1;2;-7;413.688059213878
2;8206;3;1;7;-7;225.436932575482
2;8212;8;2;8;1;137.753116741036
1;8207;5;1;9;1;182.632773051934
1;8230;4;2;4;1;320.413627529945
2;8230;3;1;9;-7;252.882617239049
2;8218;6;1;5;-7;200.865581872604
1;8214;12;2;4;2;392.821364668785
1;8506;3;1;8;1;130.226816060394
1;8214;2;1;8;1;298.439783224148
1;8357;6;1;4;3;431.388151603593
1;8248;9;1;6;1;549.913171453532
2;8230;12;2;6;1;186.603593779167
2;8406;11;1;1;1;339.656238373795
2;8508;7;1;8;1;265.550066698347
2;8230;4;1;8;1;224.953204530775
2;8215;7;1;7;1;139.828711449526
2;8510;5;1;7;-7;229.299742160917
1;8323;9;2;5;3;301.552882674356
1;8231;9;1;5;1;422.815391273151
2;8230;10;1;8;1;220.233906533626
1;8523;2;1;5;1;395.978934931508
2;8230;1;1;5;1;186.603593779167
1;8410;4;2;5;2;249.86264480701
1;8514;9;1;8;-7;316.629707860482
1;8212;3;1;8;1;222.995675625471
1;8439;7;1;8;1;255.358890618035
1;8229;8;1;8;1;232.744084709233
1;8352;5;1;5;2;298.373194155132
1;8215;8;2;8;2;180.314053006699
1;8508;5;2;8;1;364.555095401889
1;8255;9;1;5;4;240.775122695377
2;8236;12;1;2;-7;242.451830158551
1;8239;2;1;7;1;320.413627529945
2;8229;3;1;8;2;247.036443546558
2;8406;6;1;8;-7;259.9491730007
2;8231;12;1;5;2;435.21830119175
2;8239;4;1;8;-7;459.366115752076
2;8427;7;1;8;1;163.617151085662
1;8425;2;1;4;4;205.10302147363
2;8231;7;1;8;1;481.518120467468
1;8501;8;1;1;1;283.356630937594
2;8407;16;2;6;3;339.656238373795
2;8542;3;1;8;-7;306.954199546824
1;8352;4;1;1;2;447.909188087932
2;8331;8;1;2;-7;346.586555826741
2;8265;4;1;7;2;169.833270801264
1;8218;4;1;7;1;162.886313888015
2;8510;8;1;7;1;250.40987715351
1;8212;5;1;8;1;177.32900801068
2;8423;6;1;7;1;263.989201787585
2;8998;4;2;5;3;177.831276974623
2;8230;16;2;5;1;224.953204530775
1;8231;2;1;6;3;420.164999808682
2;8215;6;1;7;1;135.167754401208
2;8508;3;1;8;1;353.615139838104
2;8243;7;1;7;4;255.350727296855
2;8523;5;1;8;1;185.675847098231
1;8236;9;2;8;1;170.932219402241
1;8229;6;2;8;2;220.666200930493
2;8248;5;1;5;3;269.536878813347
2;8218;6;2;2;1;177.831276974623
2;8264;5;1;5;-7;178.574689151329
1;8231;13;1;2;1;322.433830574186
1;8207;5;2;6;1;151.68771899012
2;8207;6;2;7;2;171.814722754944
1;8425;9;1;6;4;205.10302147363
2;8212;12;1;5;4;202.313012604297
1;8231;11;1;2;1;494.012181593237
1;8231;5;2;3;2;420.164999808682
2;8214;12;1;7;1;222.470657146857
2;8266;6;1;4;-7;177.173003993155
2;8255;9;1;3;1;424.030260694224
2;8406;7;2;6;4;339.656238373795
2;8212;5;2;7;2;202.313012604297
2;8542;3;1;4;2;186.615486091473
1;8510;7;1;6;1;243.684546419926
1;8326;6;1;3;2;301.552882674356
2;8537;4;2;9;1;227.614342884297
1;8215;10;1;7;1;132.594576352401
1;8229;8;2;4;1;222.905868568143
1;8231;12;1;3;1;422.815391273151
2;8231;2;1;7;4;441.391610428513
2;8229;4;2;7;1;247.036443546558
2;8212;8;2;9;2;159.649741344398
1;8406;7;1;2;3;332.725256605253
1;8231;12;1;5;2;422.815391273151
2;8244;5;2;9;2;276.96772008389
2;8406;13;1;4;-7;227.149559834886
2;8265;8;1;4;4;163.617151085662
1;8218;11;1;7;3;153.785782990628
2;8439;13;1;8;1;263.989201787585
1;8207;9;1;8;3;179.607469923785
1;8231;9;1;2;1;322.433830574186
2;8218;5;1;3;2;184.70398333113
2;8218;1;1;1;3;181.748719597832
1;8255;11;1;4;3;348.284851309436
2;8406;1;2;2;1;224.618909943446
2;8423;12;1;6;1;263.989201787585
1;8236;3;1;3;1;170.932219402241
1;8362;9;1;6;2;297.244984350437
1;8236;11;1;4;1;192.599683833511
1;8218;10;1;9;1;186.394448566359
2;8510;3;1;9;-7;250.40987715351
2;8212;3;1;8;1;185.675847098231
1;8409;6;1;5;2;190.040548379822
2;8227;12;1;8;1;179.890251800469
1;8410;11;2;2;1;170.932219402241
2;8230;12;2;6;2;205.91870260894
2;8327;9;1;6;1;295.352021487136
1;8607;5;1;7;-7;218.194703695351
2;8534;5;1;4;-7;353.615139838104
2;8231;9;1;6;3;441.391610428513
1;8212;10;1;8;1;179.752137312689
1;8229;2;2;4;1;289.949152557022
2;8211;11;2;5;1;237.302034289981
1;8362;8;1;2;2;307.707023137098
2;8230;4;1;9;1;205.91870260894
1;8406;3;1;9;1;332.725256605253
1;8231;11;2;3;1;425.359767079043
2;8539;10;1;8;4;306.954199546824
2;8265;3;1;6;-7;177.173003993155
1;8229;8;2;4;1;222.905868568143
1;8218;11;1;2;-7;162.886313888015
1;8204;8;1;8;1;237.093827783628
1;8207;3;2;7;1;185.594385587911
2;8401;12;1;6;1;247.591109794796
2;8523;3;2;8;1;247.124143702951
2;8534;11;1;7;3;241.361555920078
1;8218;10;1;9;1;181.397959486206
1;8601;5;1;9;1;190.040548379822
1;8215;10;2;9;1;141.864106006216
1;8218;2;2;8;2;186.394448566359
1;8231;10;2;2;-7;432.505510292572
1;8263;1;2;4;3;298.352708463657
2;8256;7;1;2;-7;573.30621981617
2;8336;6;1;7;-7;270.869578788908
1;8212;14;1;8;1;179.752137312689
2;8232;13;1;8;1;250.343850291035
1;8218;3;2;6;2;181.397959486206
1;8427;3;1;7;2;212.8454141854
1;8231;15;1;2;2;494.012181593237
1;8236;12;1;8;2;188.197405345888
1;8229;8;1;9;1;235.112433397301
2;8243;5;1;8;4;314.5624901483
1;8231;6;1;4;3;432.505510292572
1;8231;11;1;3;3;515.657045219744
2;8510;12;1;8;-7;250.40987715351
1;8215;5;1;6;1;180.314053006699
2;8230;7;2;4;2;201.022012559416
1;8218;4;1;5;2;186.394448566359
2;8230;4;1;8;1;252.882617239049
1;8207;5;1;6;1;172.5801451351
2;8231;3;1;7;2;447.123969005506
2;8539;6;2;8;1;236.044503731864
1;8227;8;2;8;1;237.093827783628
1;8230;9;1;8;2;320.413627529945
1;8510;3;1;9;1;284.754975591823
2;8508;4;1;8;1;353.615139838104
1;8229;11;1;9;2;289.949152557022
1;8229;5;2;4;1;235.112433397301
2;8215;7;1;9;-7;139.828711449526
1;8999;2;2;7;-7;297.244984350437
2;8239;8;1;2;-7;413.688059213878
2;8406;11;1;7;1;339.656238373795
2;8215;3;1;3;-7;202.879671336192
2;8207;12;1;8;1;178.9736695364
2;8406;3;1;5;-7;267.518314500503
1;8207;9;1;9;1;203.777619311051
1;8510;5;1;9;1;251.533561772777
1;8231;6;1;3;3;322.433830574186
2;8201;7;1;4;1;573.30621981617
2;8212;9;1;7;1;168.772583706935
1;8439;11;1;8;1;250.716001697707
2;8243;12;2;3;2;255.350727296855
1;8205;6;1;7;1;132.594576352401
1;8304;12;2;3;3;331.708170941791
1;8218;11;2;5;2;153.785782990628
1;8432;6;1;2;1;249.86264480701
2;8230;2;2;8;1;252.882617239049
1;8212;9;2;6;-7;226.821956950548
1;8425;2;1;6;3;229.759022991205
1;8230;12;1;8;1;264.510507478319
2;8229;3;1;3;1;162.753421630674
2;8205;4;1;1;1;459.366115752076
2;8349;1;1;7;1;295.352021487136
2;8207;6;1;7;1;178.9736695364
1;8252;7;2;2;2;491.98858900786
1;8427;3;1;8;-7;194.667622601244
2;8539;2;2;8;1;283.356630937594
1;8510;3;1;7;1;251.533561772777
2;8206;3;1;8;-7;225.436932575482
2;8239;4;1;4;2;447.21941557594
1;8255;2;1;3;4;405.665114168846
2;8212;2;1;8;1;185.675847098231
1;8215;9;1;7;2;141.864106006216
1;8212;11;1;8;1;179.752137312689
2;8207;14;1;9;1;171.814722754944
2;8229;12;1;8;1;191.254020810238
2;8541;10;1;7;3;306.954199546824
2;8427;3;1;6;-7;177.173003993155
1;8231;8;1;5;1;322.433830574186
1;8230;4;1;8;2;390.220246964624
2;8409;6;1;1;-7;163.617151085662
2;8236;11;1;8;3;210.580228071981
1;8231;2;2;3;2;422.815391273151
2;8230;4;1;7;-7;207.649111874561
1;8207;4;2;5;3;257.073304361634
1;8357;10;1;6;2;307.707023137098
1;8345;12;1;2;2;301.552882674356
1;8214;7;1;7;1;392.821364668785
1;8231;12;1;2;3;432.505510292572
1;8261;2;1;6;1;298.352708463657
1;8214;4;1;3;3;549.913171453532
1;8218;11;2;8;1;186.394448566359
2;8218;7;2;5;4;181.748719597832
2;8230;8;2;5;3;180.284500232177
1;8523;11;2;2;1;310.768278047512
1;8227;10;1;8;-7;236.42026577288
2;8218;8;1;3;3;200.865581872604
1;8362;12;1;2;-7;307.707023137098
2;8432;2;1;8;1;227.149559834886
2;8236;10;1;4;2;210.580228071981
2;8218;7;2;8;2;177.831276974623
2;8214;5;1;8;2;214.15061631047
1;8218;3;1;8;1;240.775122695377
2;8236;12;1;6;2;210.580228071981
2;8236;11;1;7;1;213.819923888473
1;8562;5;1;7;-7;236.42026577288
2;8510;5;1;7;1;203.173468508643
1;8401;8;2;9;1;319.607056524042
2;8207;11;1;7;1;172.465536098713
1;8427;4;2;8;4;244.066361419228
1;8357;3;1;2;1;301.552882674356
1;8227;2;1;8;1;298.439783224148
2;8230;7;1;8;1;207.649111874561
1;8218;1;1;2;3;174.097112819579
2;8231;7;1;8;-7;329.73523466794
1;8218;7;1;7;1;175.416030340939
1;8214;4;2;7;1;298.439783224148
2;8231;12;1;7;1;441.391610428513
1;8230;2;1;7;1;424.625826775121
1;8207;4;1;7;1;182.632773051934
2;8523;3;1;8;1;202.313012604297
1;8212;3;1;8;2;203.542861368781
1;8231;11;1;7;3;432.505510292572
1;8255;4;1;4;1;348.284851309436
2;8432;2;1;6;-7;267.518314500503
2;8231;9;1;4;2;447.123969005506
2;8255;11;2;7;3;459.366115752076
2;8263;2;1;8;1;255.350727296855
1;8336;11;2;8;1;307.707023137098
1;8234;8;2;6;1;236.42026577288
2;8406;4;1;3;1;259.9491730007
1;8407;2;1;8;4;214.167981263151
2;8231;2;1;4;-7;447.123969005506
1;8362;7;1;1;-7;301.552882674356
1;8231;12;1;3;-7;515.657045219744
1;8231;12;2;7;4;422.815391273151
1;8218;9;1;9;3;153.785782990628
1;8215;12;1;8;1;172.550531280022
2;8207;4;2;7;3;226.440599283011
2;8212;10;1;9;2;159.649741344398
2;8542;2;1;7;-7;236.044503731864
2;8264;10;1;9;1;167.227133653418
2;8401;3;2;8;1;181.748719597832
2;8406;5;2;2;1;247.591109794796
2;8236;6;2;4;-7;233.744053159898
2;8212;10;1;6;2;589.226121098349
2;8423;5;1;8;1;291.645213403427
1;8229;12;1;8;1;220.666200930493
1;8231;11;1;8;1;432.505510292572
1;8236;10;2;8;1;231.119620600213
2;8510;4;2;8;1;275.652808318178
1;8204;6;1;8;2;237.093827783628
1;8234;6;1;8;1;237.093827783628
1;8231;11;1;2;1;322.433830574186
1;8265;5;1;8;1;194.667622601244
1;8423;4;1;8;1;255.358890618035
2;8218;11;1;8;1;200.865581872604
2;8230;7;1;8;1;207.649111874561
2;8212;3;1;8;-7;202.313012604297
2;8207;3;1;8;1;172.5801451351
1;8236;3;1;8;1;231.119620600213
2;8265;6;2;7;1;172.687611486999
1;8239;4;1;7;-7;549.913171453532
2;8236;9;1;2;1;224.618909943446
1;8212;10;1;8;-7;203.542861368781
2;8542;2;2;2;1;236.044503731864
1;8218;13;2;4;1;240.775122695377
1;8207;8;1;9;1;182.632773051934
1;8264;10;1;4;3;218.194703695351
2;8406;11;1;7;-7;249.935722576944
1;8212;10;2;6;1;179.752137312689
1;8215;6;1;7;1;166.690324557304
1;8215;5;1;7;1;179.192098899102
2;8231;9;1;2;2;435.21830119175
1;8248;7;1;1;2;549.913171453532
2;8214;7;1;9;2;237.302034289981
2;8207;8;2;6;1;171.814722754944
1;8212;10;2;8;1;177.32900801068
2;8262;5;2;8;1;276.96772008389
2;8264;4;1;8;1;250.554025393865
2;8515;2;1;7;-7;353.615139838104
2;8227;6;2;8;1;214.15061631047
1;8230;7;1;6;2;424.625826775121
1;8218;6;2;5;1;180.427916922109
2;8239;10;1;5;-7;573.30621981617
2;8207;2;1;7;3;226.440599283011
2;8331;4;1;7;-7;270.869578788908
1;8411;8;1;5;-7;212.8454141854
1;8207;4;1;2;1;237.093827783628
1;8215;8;2;7;2;202.879671336192
2;8439;9;2;8;1;329.73523466794
2;8207;2;1;5;2;126.559952029311
1;8541;7;2;2;1;364.555095401889
2;8207;9;2;7;1;171.814722754944
2;8244;3;1;8;-7;314.5624901483
1;8220;2;1;4;2;181.397959486206
1;8231;12;1;3;3;422.815391273151
2;8236;3;1;8;2;213.819923888473
1;8236;10;1;2;1;192.599683833511
1;8207;12;2;4;1;203.777619311051
1;8510;7;1;8;1;252.12680130526
2;8256;3;1;7;-7;413.688059213878
1;8359;7;1;4;1;301.552882674356
2;8215;8;2;7;1;144.822594001294
2;8230;2;2;8;3;180.284500232177
2;8206;9;1;8;1;188.205061678261
1;8212;4;1;8;1;203.542861368781
1;8510;2;1;7;1;240.262010655601
2;8349;7;1;7;2;447.123969005506
2;8266;2;1;7;-7;163.617151085662
2;8256;2;1;2;3;573.30621981617
1;8212;11;2;9;1;226.158734854201
2;8205;11;2;1;-7;413.688059213878
2;8207;12;1;4;-7;459.366115752076
2;8207;12;1;4;-7;175.990775044127
2;8231;3;1;6;3;481.518120467468
2;8423;5;1;2;-7;339.350221785066
2;8264;11;2;7;-7;169.833270801264
1;8215;3;1;9;1;202.879671336192
1;8212;2;2;4;2;226.821956950548
2;8240;6;2;5;2;283.723030329839
2;8229;6;2;8;-7;203.441777038342
2;8539;3;1;7;-7;353.615139838104
2;8229;5;1;8;1;247.036443546558
2;8204;10;2;8;2;225.436932575482
2;8243;9;1;7;-7;274.668040000163
1;8215;9;2;7;1;202.879671336192
2;8231;12;2;3;3;435.21830119175
2;8561;6;1;7;-7;135.167754401208
2;8230;3;1;8;1;201.022012559416
1;8264;4;1;8;4;212.8454141854
1;8564;10;1;8;1;190.040548379822
1;8229;1;1;2;1;255.129220656235
2;8438;13;1;3;1;247.591109794796
1;8232;2;1;6;2;316.629707860482
2;8601;3;2;7;1;172.407850001541
2;8510;2;1;8;-7;275.652808318178
1;8229;6;1;5;2;235.112433397301
1;8510;4;1;8;1;252.12680130526
2;8409;4;1;1;-7;177.173003993155
1;8256;7;1;4;1;186.394448566359
1;8236;4;1;2;1;231.119620600213
1;8510;4;1;7;1;284.754975591823
2;8357;1;2;9;1;159.649741344398
