"W16A1";"W16A6";"W16B1";"W16B9";"W16D1";"weight_2016"
1;8;8215;2;7;32.4527266661945
2;7;8215;1;7;31.2227431976525
2;2;8439;1;9;19.2976680352505
2;4;8424;1;6;31.6666495541945
1;3;8304;2;4;255.711092776512
1;4;8229;1;8;22.1597661958095
2;7;8423;2;6;28.3557932169374
2;9;8212;1;9;103.185087932649
1;11;8401;2;8;110.015037418155
1;6;8218;1;4;96.7967100187466
2;6;8406;1;3;31.6666495541945
1;5;8218;1;3;115.364006574644
2;9;8212;1;8;103.594552567325
2;6;8218;1;7;99.9422914896897
1;9;8229;1;9;20.1563003484699
2;11;8212;2;8;103.594552567325
1;3;8229;1;4;22.1597661958095
2;8;8406;2;3;31.6666495541945
2;9;8509;2;8;28.622772884561
2;4;8406;1;7;31.6666495541945
1;2;8256;1;5;138.501127197156
2;5;8510;1;7;13.1335672450724
1;10;8207;1;6;215.011695791149
1;3;8212;1;8;92.2463794214078
1;9;8215;2;9;28.5255755163259
1;9;8207;1;8;215.011695791149
2;5;8218;1;5;117.636295722456
1;11;8229;2;9;20.1563003484699
1;3;8424;1;6;44.3734396580336
2;6;8406;1;8;31.6666495541945
2;10;8510;1;8;15.706634523592
2;5;8215;1;2;31.2227431976525
2;6;8424;1;7;31.6666495541945
1;3;8229;1;8;32.3606557377049
1;5;8406;1;8;33.620848202021
2;7;8215;1;8;28.622772884561
2;10;8212;2;8;114.302214820726
1;3;8212;2;8;90.7128740959531
2;6;8439;1;6;22.8305835092597
1;2;8439;1;8;24.7851956509531
2;10;8207;1;4;255.501995173598
1;5;8215;1;9;38.7921736556311
1;6;8336;2;9;10.1887831539162
2;2;8231;1;3;143.445621063506
1;4;8212;1;8;90.7128740959531
2;9;8439;1;7;28.3557932169374
2;5;8229;2;6;20.211326255055
2;9;8207;1;9;255.501995173598
1;2;8212;2;8;92.2463794214078
2;9;8207;1;8;311.822959595088
1;5;8212;1;9;90.7128740959531
1;3;8212;1;6;90.7128740959531
1;8;8207;2;7;215.011695791149
2;1;8510;1;8;16.0565933217784
1;2;8510;1;8;15.3400932715348
1;5;8215;1;7;38.7921736556311
1;4;8229;2;6;22.1597661958095
2;8;8407;2;6;38.2234430314533
1;3;8439;1;8;21.9237870339284
1;6;8215;1;7;32.4527266661945
1;5;8439;1;7;21.9237870339284
2;7;8406;1;7;38.2234430314533
1;1;8218;1;8;115.364006574644
2;1;8406;2;7;38.2234430314533
2;4;8266;1;5;117.636295722456
1;10;8229;1;8;20.774459285079
1;2;8345;1;4;10.1887831539162
2;3;8218;1;7;108.078974180107
2;1;8510;1;7;16.0565933217784
1;9;8215;1;8;32.4527266661945
2;4;8215;2;7;26.4774227347595
1;10;8215;1;5;38.7921736556311
1;6;8345;2;7;10.1887831539162
1;10;8405;2;7;33.5435080977497
1;4;8229;2;5;22.1597661958095
2;10;8439;1;8;28.3557932169374
1;8;8212;1;8;93.8323670369613
2;2;8510;1;8;14.4414125595827
1;11;8510;2;8;15.8836943984518
2;3;8231;2;5;147.772041922321
2;4;8406;1;5;31.6666495541945
2;6;8231;2;4;188.480579102546
1;4;8510;1;8;14.643253502575
1;9;8207;2;4;215.011695791149
1;6;8236;1;9;44.3734396580336
2;5;8236;1;8;45.0972990249956
2;3;8212;1;7;114.302214820726
1;5;8423;1;8;38.7921736556311
1;3;8439;1;9;21.9237870339284
1;10;8215;1;2;32.4527266661945
1;4;8218;2;8;106.771943494037
2;10;8207;2;8;255.501995173598
1;7;8212;2;8;90.7128740959531
2;2;8218;1;7;120.794147613139
1;3;8215;1;7;38.7921736556311
2;3;8510;1;6;13.1335672450724
1;9;8207;2;4;215.011695791149
1;3;8439;1;7;18.8616349612914
2;1;8509;1;9;47.4411764705882
2;3;8231;2;2;122.292834758137
2;4;8998;1;8;22.8305835092597
1;5;8231;2;8;127.562715249726
1;6;8427;1;8;49.6335130520869
2;4;8432;1;5;31.6666495541945
1;7;8218;1;4;96.7967100187466
2;1;8406;1;4;32.1692409192405
2;8;8212;2;8;114.302214820726
2;1;8439;2;8;21.7591746697462
1;10;8215;1;8;32.4527266661945
2;1;8207;1;8;295.205128205128
2;10;8424;1;6;31.6666495541945
2;5;8218;2;7;105.253527751603
1;1;8212;1;8;92.2463794214078
1;6;8218;1;8;115.364006574644
2;4;8423;1;7;28.622772884561
1;4;8207;1;9;255.711092776512
1;5;8207;1;3;255.711092776512
1;3;8423;1;8;21.9237870339284
2;4;8212;1;8;114.302214820726
2;4;8212;1;8;114.302214820726
2;4;8215;1;9;31.2227431976525
1;3;8231;1;1;194.384755446701
2;3;8236;2;5;50.0081358505039
2;7;8236;1;6;45.5669371189829
1;2;8607;2;6;45.9151882793089
1;6;8411;1;7;115.364006574644
2;5;8218;1;5;191.63524085527
2;6;8207;2;8;352.189436344679
1;3;8218;1;5;115.364006574644
1;9;8510;2;8;12.2027112521508
1;6;8229;1;6;22.1597661958095
2;3;8218;1;5;105.253527751603
1;2;8212;1;6;92.2463794214078
2;8;8236;2;5;50.0081358505039
1;5;8207;1;9;255.711092776512
1;4;8212;1;8;90.7128740959531
2;4;8231;1;9;118.712385680636
2;6;8310;1;6;8.63859073896496
1;9;8439;1;8;18.8616349612914
1;7;8215;2;6;28.5255755163259
1;7;8215;1;7;38.7921736556311
2;7;8423;2;8;28.3557932169374
1;2;8423;2;8;24.3891328104788
2;8;8218;1;8;99.9422914896897
1;9;8212;1;6;93.8323670369613
1;3;8212;1;6;90.7128740959531
1;2;8510;1;8;15.3400932715348
1;2;8510;1;8;15.3400932715348
1;3;8336;1;7;10.1887831539162
1;2;8218;1;9;128.18586113674
2;7;8439;1;8;28.3557932169374
1;2;8439;1;8;24.7851956509531
2;6;8406;2;7;38.2234430314533
1;10;8229;1;8;20.774459285079
1;1;8236;2;8;60.7531278352279
2;5;8229;1;8;20.211326255055
1;7;8215;1;7;32.4527266661945
2;4;8439;1;6;22.8305835092597
2;1;8424;1;9;32.1692409192405
2;3;8406;1;5;31.6666495541945
1;5;8231;1;2;161.456190316157
2;8;8207;1;4;352.189436344679
1;9;8352;1;1;10.1887831539162
2;7;8215;2;7;28.622772884561
2;9;8231;1;3;182.248517720399
1;1;8218;1;5;138.501127197156
2;9;8423;1;7;28.3557932169374
1;2;8239;2;4;32.3606557377049
2;3;8207;2;8;295.205128205128
1;9;8215;1;7;32.4527266661945
1;4;8236;1;8;58.710173106203
2;4;8432;1;4;31.6666495541945
1;8;8510;2;9;12.2441590226343
1;4;8212;2;8;90.7128740959531
2;8;8207;1;4;255.501995173598
1;3;8215;1;8;45.9151882793089
1;6;8218;1;6;96.7967100187466
2;4;8212;2;4;114.302214820726
1;6;8229;1;4;22.1597661958095
1;7;8215;2;6;28.5255755163259
2;8;8215;2;4;26.4774227347595
1;3;8229;2;7;22.1597661958095
2;6;8229;1;5;20.211326255055
1;10;8510;1;7;12.2027112521508
1;4;8439;1;7;21.9237870339284
1;3;8439;2;7;21.5734489737051
2;2;8439;1;9;19.2976680352505
2;6;8207;2;9;311.822959595088
2;9;8229;2;9;19.7031775987449
1;10;8229;1;6;20.1563003484699
1;3;8236;1;8;44.3734396580336
1;8;8229;1;8;20.1563003484699
1;3;8207;1;4;255.711092776512
2;3;8510;1;8;15.706634523592
2;6;8215;2;8;31.2227431976525
1;8;8212;1;9;93.8323670369613
1;4;8423;2;5;21.9237870339284
2;3;8229;1;5;20.211326255055
2;3;8229;2;3;20.211326255055
1;6;8218;2;7;110.015037418155
1;8;8212;1;9;93.8323670369613
2;6;8432;2;4;31.6666495541945
1;7;8207;2;6;215.011695791149
2;2;8510;1;8;14.4414125595827
1;2;8236;1;7;42.9796063940674
2;8;8218;1;5;105.253527751603
1;3;8218;1;7;106.771943494037
1;10;8215;2;7;28.5255755163259
1;1;8215;2;7;45.9151882793089
2;10;8215;2;8;28.622772884561
2;9;8439;1;8;28.3557932169374
1;4;8215;2;7;38.7921736556311
2;7;8218;2;8;99.9422914896897
2;10;8229;1;5;20.2200819493145
2;8;8432;1;7;38.2234430314533
1;2;8313;1;8;10.1887831539162
1;1;8229;2;7;32.3606557377049
1;4;8439;1;7;21.9237870339284
2;2;8432;1;8;32.1692409192405
2;2;8207;1;5;295.205128205128
1;3;8212;1;8;90.7128740959531
1;2;8212;1;8;92.2463794214078
1;6;8236;1;4;58.710173106203
1;4;8236;1;7;44.3734396580336
1;3;8229;1;8;22.1597661958095
1;2;8510;1;9;24.7851956509531
1;7;8439;2;7;21.5734489737051
2;7;8406;1;3;38.2234430314533
2;6;8236;1;8;45.0972990249956
2;9;8406;1;3;38.2234430314533
1;3;8439;1;7;21.9237870339284
1;6;8229;1;2;20.211326255055
2;2;8439;1;9;27.5022780447013
1;10;8510;1;8;15.8836943984518
1;3;8345;1;3;10.1887831539162
2;10;8998;1;9;103.594552567325
1;2;8207;2;8;426
2;11;8215;2;7;26.4774227347595
2;5;8424;1;4;38.2234430314533
2;2;8207;1;6;295.205128205128
2;6;8998;1;5;45.5669371189829
2;2;8218;1;8;108.078974180107
2;5;8229;1;4;20.211326255055
1;8;8207;1;9;215.845074456563
2;9;8510;2;8;13.1335672450724
1;3;8212;1;8;90.7128740959531
2;10;8215;1;8;28.622772884561
2;8;8406;2;5;31.6666495541945
2;4;8231;1;6;118.712385680636
1;2;8510;1;8;15.3400932715348
2;3;8231;1;7;118.712385680636
2;9;8229;1;8;20.2200819493145
2;9;8212;1;8;103.185087932649
1;3;8212;1;8;90.7128740959531
2;5;8207;1;7;352.189436344679
1;1;8218;2;4;106.771943494037
2;6;8212;1;8;114.302214820726
1;6;8212;2;6;110.039775888745
1;4;8229;2;2;22.1597661958095
1;5;8236;1;2;44.3734396580336
2;6;8432;1;5;31.6666495541945
2;9;8229;1;8;19.7031775987449
1;5;8236;2;8;58.710173106203
2;3;8439;2;8;25.7427298201403
1;1;8218;2;8;106.771943494037
1;2;8218;1;7;128.18586113674
1;1;8229;1;4;32.3606557377049
1;4;8439;1;8;21.9237870339284
2;2;8236;2;6;53.5132453047881
2;5;8229;2;5;20.211326255055
1;5;8229;1;8;22.1597661958095
2;9;8215;1;8;31.2227431976525
1;9;8215;1;8;32.4527266661945
1;7;8439;1;8;18.8616349612914
2;10;8215;1;7;28.622772884561
1;11;8207;1;8;215.845074456563
1;4;8340;1;8;38.7921736556311
2;4;8207;1;8;352.189436344679
2;3;8998;1;7;22.8305835092597
2;8;8236;2;8;47.2889434636021
1;11;8309;2;8;10.1887831539162
1;6;8229;1;6;22.1597661958095
2;10;8207;2;5;255.501995173598
1;3;8231;1;2;194.384755446701
2;6;8236;2;8;48.7607594717294
1;3;8212;2;6;90.7128740959531
2;8;8229;2;8;19.7031775987449
2;7;8212;1;8;103.185087932649
1;2;8229;2;8;32.3606557377049
1;1;8218;1;7;138.501127197156
1;4;8236;1;8;58.710173106203
1;3;8510;2;8;14.643253502575
1;5;8236;1;8;44.3734396580336
2;4;8405;1;5;31.6666495541945
2;7;8406;1;5;31.6666495541945
2;2;8510;1;7;14.4414125595827
2;1;8207;1;4;295.205128205128
2;11;8229;1;8;19.7031775987449
1;1;8207;1;4;426
2;5;8215;1;9;31.2227431976525
2;4;8510;1;7;13.1335672450724
1;4;8319;2;2;161.456190316157
1;6;8212;1;7;90.7128740959531
2;2;8510;1;9;14.4414125595827
1;10;8424;2;8;33.5435080977497
1;5;8236;1;6;44.3734396580336
1;9;8215;2;7;28.5255755163259
1;5;8439;1;9;21.9237870339284
2;4;8312;1;1;8.63859073896496
1;4;8229;1;8;22.1597661958095
1;2;8229;1;9;32.3606557377049
1;9;8207;1;8;215.845074456563
2;3;8406;1;5;31.6666495541945
1;6;8406;1;4;33.5435080977497
1;2;8218;2;2;128.18586113674
1;10;8313;1;6;32.4527266661945
2;1;8507;1;8;19.2976680352505
1;10;8439;2;8;18.8616349612914
2;7;8231;2;2;182.248517720399
1;6;8509;1;9;32.4527266661945
1;8;8310;1;8;10.1887831539162
2;4;8310;2;6;8.63859073896496
2;8;8406;2;8;117.636295722456
1;6;8218;1;4;115.364006574644
2;2;8510;1;8;16.0565933217784
2;4;8406;2;7;31.6666495541945
1;10;8207;1;9;215.845074456563
2;2;8212;1;8;103.604770425828
2;8;8212;2;7;114.302214820726
1;8;8439;1;9;18.8616349612914
1;3;8236;1;7;44.3734396580336
1;5;8207;1;7;255.711092776512
1;5;8218;1;8;115.364006574644
1;3;8510;2;7;14.643253502575
2;1;8207;1;9;295.205128205128
1;11;8510;2;7;12.2027112521508
1;9;8310;2;5;10.1887831539162
1;4;8212;1;3;90.7128740959531
2;5;8345;2;4;8.63859073896496
1;8;8212;1;8;93.8323670369613
1;6;8207;1;9;215.845074456563
2;3;8218;1;8;117.636295722456
1;9;8439;1;7;18.8616349612914
1;7;8510;1;8;12.2027112521508
2;7;8215;1;8;28.622772884561
2;2;8424;2;8;32.1692409192405
1;7;8349;1;8;32.4527266661945
2;5;8439;1;8;22.8305835092597
1;8;8229;2;8;20.774459285079
2;6;8236;2;8;45.0972990249956
1;5;8229;2;8;22.1597661958095
1;6;8215;1;8;32.4527266661945
1;8;8215;1;6;32.4527266661945
1;10;8212;1;6;93.8323670369613
2;4;8236;1;7;45.0972990249956
1;4;8207;1;9;255.711092776512
2;3;8263;1;4;118.712385680636
2;6;8215;1;8;31.2227431976525
1;7;8207;2;8;215.011695791149
1;3;8207;1;5;426
1;3;8218;1;8;115.364006574644
1;6;8240;1;8;21.9237870339284
2;1;8229;1;5;28.7252461963411
2;7;8432;1;4;31.6666495541945
1;8;8423;2;7;18.8616349612914
1;5;8229;1;9;22.1597661958095
2;7;8229;1;6;20.2200819493145
1;5;8424;1;8;33.620848202021
2;2;8336;1;6;8.63859073896496
2;4;8207;2;4;352.189436344679
1;6;8212;1;8;110.039775888745
1;4;8218;1;3;115.364006574644
1;9;8215;1;8;32.4527266661945
2;1;8439;1;8;19.2976680352505
1;6;8207;1;4;215.845074456563
2;8;8215;1;7;28.622772884561
1;2;8319;1;7;10.1887831539162
2;6;8229;1;8;19.7031775987449
2;7;8231;2;5;122.292834758137
2;7;8231;1;3;182.248517720399
2;5;8218;1;9;105.253527751603
1;5;8215;1;8;38.7921736556311
1;4;8510;1;7;12.2027112521508
2;1;8423;1;9;19.2976680352505
1;7;8424;1;6;33.620848202021
1;8;8215;1;7;32.4527266661945
1;3;8406;1;8;33.620848202021
1;8;8231;1;2;157.275872994598
2;5;8337;1;4;8.63859073896496
1;5;8207;1;8;255.711092776512
2;7;8236;1;8;45.5669371189829
1;5;8510;1;6;12.2027112521508
1;1;8510;1;8;15.3400932715348
2;4;8336;1;6;8.63859073896496
1;10;8231;1;2;157.275872994598
1;6;8523;1;8;18.8616349612914
2;5;8236;1;8;45.0972990249956
1;5;8212;2;9;90.7128740959531
2;2;8212;1;8;103.604770425828
1;2;8401;1;6;32.3395327179569
1;10;8212;1;6;110.039775888745
2;5;8510;1;8;13.1335672450724
1;6;8207;2;4;255.711092776512
2;1;8406;2;2;32.1692409192405
2;5;8439;2;8;25.7427298201403
1;1;8236;1;8;56.8660025203912
2;4;8215;2;7;31.2227431976525
1;2;8218;1;3;128.18586113674
2;3;8510;1;7;16.0565933217784
1;8;8439;1;8;18.8616349612914
2;4;8406;2;6;31.6666495541945
2;4;8218;2;5;117.636295722456
1;9;8207;1;4;255.711092776512
1;7;8231;1;3;127.562715249726
2;3;8304;1;9;31.2227431976525
1;6;8212;2;8;110.039775888745
1;9;8212;1;8;93.8323670369613
1;8;8218;1;8;96.7967100187466
1;7;8229;2;8;22.1597661958095
1;6;8218;1;4;115.364006574644
1;5;8229;1;8;22.1597661958095
1;4;8215;2;6;38.7921736556311
2;5;8212;2;8;114.302214820726
2;7;8236;1;4;45.5669371189829
2;3;8406;1;5;31.6666495541945
1;2;8998;1;4;138.501127197156
1;6;8229;2;4;20.774459285079
1;10;8215;1;6;32.4527266661945
1;6;8333;1;3;96.7967100187466
2;8;8207;1;6;255.501995173598
1;6;8236;2;2;44.3734396580336
2;2;8439;1;8;19.2976680352505
1;5;8207;1;8;255.711092776512
2;2;8236;1;7;48.2582040754805
1;3;8236;2;8;56.8660025203912
1;4;8510;2;8;12.2027112521508
1;5;8212;1;6;90.7128740959531
2;5;8336;2;7;8.63859073896496
2;6;8432;2;8;31.6666495541945
1;5;8231;1;6;127.562715249726
1;6;8218;1;9;115.364006574644
2;6;8236;2;8;50.0081358505039
1;8;8212;1;8;110.039775888745
2;5;8330;1;5;8.63859073896496
1;4;8212;1;8;90.7128740959531
1;8;8212;1;9;93.8323670369613
2;10;8207;2;7;352.189436344679
1;8;8207;2;7;215.011695791149
1;5;8312;2;7;10.1887831539162
1;2;8215;2;8;45.9151882793089
1;3;8508;2;8;90.7128740959531
2;9;8215;1;8;28.622772884561
1;10;8212;2;8;110.039775888745
1;6;8510;2;9;21.9237870339284
1;7;8423;1;8;18.8616349612914
1;7;8207;1;6;215.011695791149
2;7;8337;2;3;8.63859073896496
1;7;8207;1;9;215.011695791149
2;5;8999;1;8;118.712385680636
1;1;8212;1;8;92.2463794214078
2;3;8510;1;8;13.1335672450724
1;9;8510;2;8;12.2027112521508
2;2;8218;1;4;120.794147613139
2;11;8218;2;9;99.9422914896897
2;7;8432;1;6;38.2234430314533
1;6;8236;2;8;58.710173106203
1;8;8212;2;4;93.8323670369613
2;10;8406;1;6;38.2234430314533
2;7;8215;1;7;31.2227431976525
1;10;8439;1;9;18.8616349612914
1;11;8212;1;2;110.039775888745
1;6;8510;1;7;15.8836943984518
2;4;8406;1;3;31.6666495541945
2;9;8231;1;4;182.248517720399
1;11;8231;1;6;157.275872994598
2;8;8229;2;9;20.211326255055
2;4;8236;1;9;45.0972990249956
2;8;8207;1;6;255.501995173598
1;7;8215;1;6;32.4527266661945
1;2;8215;1;8;45.9151882793089
2;6;8229;2;7;20.211326255055
2;10;8207;1;7;255.501995173598
1;7;8401;1;6;106.771943494037
1;2;8218;1;4;128.18586113674
2;9;8236;1;3;45.5669371189829
1;8;8212;1;8;93.8323670369613
1;2;8218;1;5;138.501127197156
2;3;8424;1;8;31.6666495541945
2;9;8207;1;8;255.501995173598
2;3;8215;2;7;31.2227431976525
1;8;8231;1;2;179.559973669534
1;4;8236;1;6;44.3734396580336
1;9;8207;1;9;215.845074456563
1;8;8207;1;6;215.845074456563
2;2;8406;2;8;32.1692409192405
2;10;8207;1;4;255.501995173598
2;8;8212;1;7;103.594552567325
1;8;8231;1;8;157.275872994598
2;8;8212;2;8;103.594552567325
2;10;8439;1;6;28.3557932169374
2;10;8236;2;4;47.2889434636021
2;4;8231;1;8;122.292834758137
1;4;8212;1;6;90.7128740959531
1;5;8231;2;4;161.456190316157
1;3;8336;1;4;10.1887831539162
1;9;8212;1;8;93.8323670369613
1;10;8438;1;8;33.620848202021
1;4;8231;1;2;194.384755446701
2;4;8231;1;6;118.712385680636
2;2;8229;1;3;28.7252461963411
2;7;8207;1;8;255.501995173598
1;1;8510;1;8;15.2881654368882
2;10;8229;1;7;20.2200819493145
2;2;8439;1;8;27.5022780447013
1;1;8212;2;8;92.2463794214078
2;2;8212;1;8;103.604770425828
1;7;8423;1;8;18.8616349612914
2;3;8401;1;5;31.6666495541945
2;6;8439;1;9;28.3557932169374
2;2;8236;1;8;48.2582040754805
2;8;8310;1;6;9.3679918497525
1;7;8207;1;8;215.845074456563
1;2;8212;2;8;92.2463794214078
1;4;8309;1;4;10.1887831539162
2;4;8424;1;8;31.6666495541945
1;11;8510;1;8;12.2027112521508
1;4;8215;1;6;38.7921736556311
1;6;8509;1;8;21.9237870339284
2;6;8207;1;8;255.501995173598
1;6;8354;2;8;10.1887831539162
1;10;8423;1;7;18.8616349612914
2;9;8439;1;9;28.3557932169374
2;2;8218;1;7;120.794147613139
2;6;8229;2;5;19.7031775987449
2;6;8212;2;7;114.302214820726
1;6;8215;1;8;32.4527266661945
1;6;8354;2;2;10.1887831539162
2;7;8215;2;8;31.2227431976525
2;8;8510;1;7;13.1335672450724
1;6;8229;2;6;22.1597661958095
1;7;8439;2;7;18.8616349612914
1;2;8218;1;5;128.18586113674
1;3;8218;1;9;115.364006574644
2;5;8330;1;3;8.63859073896496
2;7;8215;1;7;26.4774227347595
1;4;8218;1;9;115.364006574644
2;2;8236;1;4;73.6335214177529
2;9;8218;1;8;99.9422914896897
1;11;8229;1;9;20.1563003484699
2;6;8231;1;3;122.292834758137
2;10;8218;1;9;99.9422914896897
2;3;8229;1;8;20.211326255055
2;5;8424;2;8;50.0081358505039
1;6;8215;2;7;38.7921736556311
1;1;8354;1;5;10.1887831539162
2;3;8236;1;6;45.0972990249956
2;9;8229;1;8;20.211326255055
1;11;8229;2;5;20.774459285079
1;8;8415;1;6;49.6335130520869
2;9;8349;1;8;28.622772884561
1;1;8215;1;7;47.4411764705882
2;4;8406;1;2;31.6666495541945
2;6;8218;2;2;117.636295722456
2;5;8406;1;9;31.6666495541945
2;4;8229;2;6;20.211326255055
1;7;8229;1;9;20.774459285079
2;4;8212;1;6;114.302214820726
2;10;8218;1;5;99.9422914896897
2;10;8207;1;6;311.822959595088
2;4;8313;1;6;8.63859073896496
1;4;8215;1;7;38.7921736556311
1;1;8231;2;8;145.913948583214
2;4;8510;1;9;15.706634523592
1;10;8218;2;9;110.015037418155
1;8;8510;1;7;12.2027112521508
2;10;8229;2;4;19.7031775987449
1;1;8212;1;8;92.2463794214078
1;2;8359;1;8;45.9151882793089
1;2;8439;1;7;24.7851956509531
1;2;8218;1;8;138.501127197156
2;2;8218;1;9;120.794147613139
2;8;8229;1;7;20.2200819493145
1;5;8218;1;9;115.364006574644
1;9;8212;1;8;110.039775888745
1;7;8207;2;4;215.011695791149
1;10;8510;2;9;15.8836943984518
1;9;8207;2;3;215.011695791149
2;3;8231;1;8;118.712385680636
1;2;8212;1;6;92.2463794214078
2;9;8229;2;4;19.7031775987449
1;2;8401;1;8;32.3395327179569
2;11;8229;1;7;20.2200819493145
2;10;8439;1;7;28.3557932169374
1;9;8236;1;9;49.6335130520869
1;5;8212;1;8;90.7128740959531
1;9;8218;1;5;96.7967100187466
2;3;8510;1;8;16.0565933217784
1;1;8212;2;8;92.2463794214078
1;8;8231;2;3;161.456190316157
1;4;8212;1;6;90.7128740959531
1;6;8212;1;9;93.8323670369613
1;3;8439;1;6;24.7851956509531
1;4;8212;1;9;93.8323670369613
2;3;8439;1;9;28.3557932169374
1;4;8236;2;7;58.710173106203
1;11;8510;2;8;15.8836943984518
1;3;8510;1;7;12.2027112521508
1;6;8212;1;6;90.7128740959531
2;4;8236;1;8;50.0081358505039
2;3;8407;1;8;31.6666495541945
1;5;8423;2;9;21.5734489737051
2;2;8218;2;8;108.078974180107
1;10;8212;1;9;93.8323670369613
1;2;8510;1;7;15.3400932715348
2;8;8534;1;7;255.501995173598
1;6;8212;1;9;93.8323670369613
2;3;8229;1;7;20.211326255055
2;6;8439;1;8;22.8305835092597
1;5;8214;1;9;255.711092776512
2;5;8438;2;7;31.6666495541945
2;5;8304;2;7;114.302214820726
2;1;8236;1;8;48.2582040754805
2;3;8236;1;8;50.0081358505039
1;9;8236;2;9;49.6335130520869
2;5;8231;1;5;118.712385680636
1;3;8212;2;8;92.2463794214078
2;2;8229;1;8;28.7252461963411
1;3;8236;1;8;44.3734396580336
1;9;8439;1;9;18.8616349612914
2;10;8406;2;4;38.2234430314533
1;6;8207;1;8;255.711092776512
2;2;8439;1;8;27.5022780447013
1;2;8215;1;4;45.9151882793089
2;6;8439;1;8;28.3557932169374
2;3;8236;2;6;31.6666495541945
1;6;8212;2;9;90.7128740959531
1;5;8218;1;5;106.771943494037
2;3;8215;1;6;31.2227431976525
1;10;8207;1;8;215.845074456563
2;5;8236;2;8;53.5132453047881
1;11;8215;1;8;32.4527266661945
2;9;8424;1;8;31.6666495541945
1;10;8439;2;9;18.8616349612914
2;3;8406;1;3;31.6666495541945
1;2;8423;1;7;24.7851956509531
1;3;8207;2;7;255.711092776512
1;3;8407;1;8;45.9151882793089
1;7;8439;2;8;21.9237870339284
1;7;8207;1;7;215.845074456563
2;10;8215;1;7;31.2227431976525
1;6;8229;2;7;20.774459285079
1;10;8510;1;8;12.2027112521508
2;4;8439;1;8;38.7921736556311
2;7;8207;2;7;255.501995173598
1;9;8439;1;8;18.8616349612914
1;3;8510;2;8;14.643253502575
2;10;8439;1;7;18.8616349612914
1;6;8345;2;5;10.1887831539162
2;3;8236;1;3;45.0972990249956
2;8;8510;1;8;13.1335672450724
1;5;8218;1;8;106.771943494037
1;10;8439;1;8;18.8616349612914
1;5;8439;1;7;21.9237870339284
1;2;8345;1;2;10.1887831539162
2;3;8510;1;7;13.1335672450724
2;7;8207;1;8;311.822959595088
2;2;8218;1;8;108.078974180107
1;10;8406;1;4;33.5435080977497
1;7;8212;2;8;110.039775888745
2;1;8423;2;6;27.5022780447013
1;5;8218;1;6;115.364006574644
2;2;8406;1;7;38.2234430314533
1;4;8510;2;8;14.643253502575
2;10;8207;1;9;255.501995173598
2;2;8439;2;7;21.7591746697462
1;7;8215;1;7;38.7921736556311
2;6;8406;1;2;31.6666495541945
1;7;8424;2;2;33.620848202021
1;4;8212;1;8;90.7128740959531
1;8;8345;2;8;10.1887831539162
2;10;8205;1;8;255.501995173598
2;6;8439;1;6;22.8305835092597
1;4;8354;1;6;10.1887831539162
1;6;8406;1;8;33.620848202021
2;2;8510;1;8;14.4414125595827
2;8;8212;2;7;103.185087932649
2;5;8207;1;4;352.189436344679
2;2;8212;1;8;103.604770425828
1;2;8207;2;5;426
1;6;8401;1;3;33.620848202021
2;7;8510;1;7;15.706634523592
2;7;8510;2;9;13.1335672450724
2;8;8510;1;8;13.1335672450724
1;5;8410;1;6;44.3734396580336
1;8;8212;2;8;93.8323670369613
1;4;8218;1;8;106.771943494037
2;8;8212;1;6;103.185087932649
1;6;8212;2;8;90.7128740959531
2;8;8510;1;8;15.706634523592
1;4;8215;2;7;38.7921736556311
1;4;8236;1;8;58.710173106203
1;7;8432;1;6;49.6335130520869
1;7;8229;1;8;20.1563003484699
1;5;8212;2;9;90.7128740959531
2;2;8215;1;8;47.4411764705882
1;8;8207;1;8;215.845074456563
1;6;8231;1;8;127.562715249726
1;7;8207;1;6;215.845074456563
2;3;8236;2;7;50.0081358505039
2;7;8207;2;8;103.185087932649
2;9;8215;2;9;26.4774227347595
1;5;8207;1;8;255.711092776512
1;9;8510;1;8;15.8836943984518
2;4;8212;1;4;114.302214820726
1;9;8215;2;7;28.5255755163259
2;5;8510;2;8;13.1335672450724
1;3;8218;1;5;128.18586113674
2;6;8410;1;2;31.6666495541945
1;5;8212;1;9;90.7128740959531
1;6;8439;2;9;18.8616349612914
1;10;8229;1;6;20.774459285079
2;8;8229;1;9;19.7031775987449
2;10;8406;1;8;26.4774227347595
2;4;8212;1;8;114.302214820726
1;9;8212;2;9;110.039775888745
