"W20A1";"W20B1";"W20A6";"W20B9";"W20D1";"W20E38";"weight_2020"
2;8207;2;1;8;1;226.38257800235
1;8215;10;1;7;1;38.8711946561952
1;8439;4;2;7;1;63.417653301129
1;8236;9;2;4;1;75.297296501075
2;8255;12;1;2;-7;69.1149013895566
1;8231;9;2;5;2;221.172520529512
2;8359;3;2;7;-7;128.977972411611
2;8250;12;2;5;2;19.2286980187252
2;8230;4;1;8;1;35.5338122960879
2;8262;3;1;5;2;16.3132438051107
1;8231;10;1;4;1;264.638519333369
2;8243;7;2;7;4;23.7604494294936
2;8218;4;1;7;1;184.591200525352
2;8230;3;1;8;2;43.7526830879763
2;8215;3;1;8;1;49.6454273478429
1;8601;11;1;7;1;37.4896924979043
2;8243;3;1;5;1;16.3132438051107
2;8266;3;2;8;1;41.0723043498007
2;8218;7;2;8;3;150.016425942899
2;8510;6;1;9;-7;178.953495352227
1;8236;8;1;8;-7;66.934456615708
2;8359;4;2;7;2;182.144779715277
1;8510;2;2;8;1;131.408740123856
1;8212;2;2;8;1;124.862873538856
2;8218;8;2;6;-7;150.016425942899
2;8349;7;1;6;2;41.3347069261508
1;8218;9;1;8;1;147.570009805384
1;8215;3;1;7;1;32.3082438776559
2;8236;10;1;2;1;61.7449490056975
1;8205;11;1;8;2;27.7941267029798
2;8251;6;2;3;3;23.7604494294936
2;8207;4;1;5;2;340.95424857671
1;8229;9;1;9;1;25.8461481559006
1;8255;8;1;2;3;23.4055803814566
1;8234;2;2;8;-7;62.0129495076361
2;8357;4;1;9;-7;186.54441207555
2;8218;3;1;3;4;187.378291822483
1;8439;4;1;8;1;63.417653301129
1;8998;7;1;4;-7;171.941072232401
1;8240;10;2;4;-7;28.3681558763369
2;8232;8;1;8;1;18.9016566431898
2;8231;8;2;7;2;210.379244674443
1;8510;4;1;7;1;110.983404518299
1;8234;3;1;7;-7;56.1465211438986
2;8248;5;1;7;-7;95.2326191915826
1;8229;2;2;8;1;29.2096879844082
2;8230;11;2;2;-7;35.5338122960879
1;8229;6;1;4;1;36.3816748235551
2;8431;12;1;7;-7;86.4320455948471
2;8218;9;1;5;2;184.591200525352
2;8508;3;1;8;1;78.9431356178203
2;8408;3;1;8;-7;41.2754091515305
1;8229;7;1;7;-7;32.8950976529644
1;8236;6;1;2;1;66.934456615708
2;8236;5;2;8;1;64.3893272791225
2;8232;8;1;8;1;23.7604494294936
2;8248;2;1;4;-7;84.5297662456132
2;8227;3;1;9;1;67.7535636389007
1;8227;1;1;8;2;56.1465211438986
2;8207;10;1;6;1;244.577005003127
1;8212;5;1;7;1;154.873774722756
2;8231;3;1;3;2;210.379244674443
2;8218;11;1;8;1;176.646098637604
1;8357;2;2;2;-7;173.207447437724
2;8229;10;1;8;1;33.6868762233105
1;8211;6;1;9;1;62.0129495076361
2;8409;8;1;1;-7;39.3992541900973
2;8508;7;2;8;2;59.9863958148569
2;8231;7;1;3;-7;210.379244674443
2;8362;10;1;5;-7;173.165202193082
2;8317;10;2;3;-7;183.486306959557
1;8214;4;1;6;2;62.9512068997137
1;8411;5;1;8;-7;53.7677236123735
2;8212;2;1;6;1;133.781229282063
1;8240;10;1;4;1;35.0538623286561
2;8439;10;2;9;1;44.5435659070281
1;8232;2;1;7;2;42.8244229433828
2;8236;6;2;7;1;64.483463722513
1;8227;2;1;9;2;62.0129495076361
2;8601;1;1;8;1;46.2192907870787
2;8550;3;2;7;-7;64.2084348234288
1;8231;4;2;3;1;197.660694480518
1;8510;8;1;8;1;131.408740123856
1;8601;2;1;7;2;42.5661145264624
2;8212;4;2;2;2;184.421326046651
2;8207;3;1;8;1;340.95424857671
2;8406;2;1;3;3;92.7072489051578
1;8205;9;1;5;-7;26.1387978273175
2;8227;3;1;8;1;86.0587215389328
2;8507;7;1;9;2;59.4150968070963
1;8218;7;2;8;3;147.570009805384
2;8207;11;2;4;1;369.462128892489
2;8229;1;1;7;2;33.6868762233105
1;8406;9;2;8;3;246.963815552756
2;8229;10;1;5;3;27.0342478370718
1;8231;7;2;2;2;194.004980105559
1;8236;11;1;3;1;72.3533097371917
1;8508;2;1;9;1;129.577257107479
1;8215;11;2;7;-7;32.3082438776559
2;8510;11;1;9;3;163.581811203163
2;8240;7;2;6;2;19.4228420285719
1;8229;4;2;4;3;25.8461481559006
1;8207;10;1;4;1;262.863091438173
2;8252;3;1;4;-7;84.5297662456132
2;8230;4;2;3;1;45.3247148776712
2;8262;7;2;4;1;19.4228420285719
1;8510;2;2;4;1;156.318443697289
2;8207;1;1;8;-7;369.462128892489
1;8218;7;2;5;-7;175.817439249281
2;8534;9;1;4;-7;78.9431356178203
2;8406;1;1;7;1;124.859881797333
2;8227;13;1;8;1;68.5881540084728
1;8508;3;1;7;2;129.577257107479
1;8353;7;1;4;-7;163.464528519352
2;8411;8;2;8;1;41.0723043498007
1;8229;3;2;8;1;36.3816748235551
1;8231;9;1;2;3;188.502670025822
1;8229;7;1;8;2;35.6118802716244
2;8510;9;1;7;2;163.581811203163
2;8405;4;1;7;-7;92.7072489051578
2;8510;2;1;8;-7;163.581811203163
2;8265;8;1;5;1;39.3992541900973
2;8214;9;2;7;1;67.7535636389007
1;8406;7;1;2;-7;188.502670025822
2;8243;12;1;5;4;15.4916503250257
1;8256;5;2;2;1;36.4914275947256
1;8218;6;2;5;-7;168.800688839332
2;8545;3;1;3;1;54.8447047450121
1;8319;11;2;2;-7;176.094238228353
1;8212;15;2;4;4;142.123806836706
1;8207;5;1;6;1;293.681522848165
1;8231;10;2;6;1;188.502670025822
1;8409;5;1;4;4;50.2988382180268
1;8407;4;1;7;1;116.408318917054
1;8205;3;1;8;4;36.0163456731897
2;8420;2;2;7;3;41.0723043498007
1;8409;3;1;8;1;67.0323140084209
1;8230;8;1;6;3;30.8669291143436
2;8439;7;1;7;2;44.5435659070281
1;8410;1;1;3;4;115.611001664198
2;8265;10;2;8;1;44.3168924950809
2;8205;3;1;5;-7;61.8878645726811
1;8231;11;1;3;2;272.287691376224
2;8406;5;1;8;2;86.4320455948471
1;8206;10;1;8;-7;62.5666365568114
1;8230;2;1;6;1;34.3250962021794
2;8510;8;1;7;-7;163.581811203163
2;8230;3;1;8;-7;335.708798598607
2;8214;5;1;6;1;86.0587215389328
2;8406;4;1;2;3;105.297122213266
1;8215;2;1;7;1;32.3082438776559
2;8424;12;1;6;1;85.8400452825536
1;8501;6;1;1;-7;137.675835676697
2;8264;11;1;8;-7;61.3440728691286
1;8236;10;1;7;1;67.0323140084209
2;8229;8;2;4;1;27.0342478370718
2;8508;9;1;7;-7;63.2823516288601
2;8349;11;1;9;1;32.2064071848605
1;8510;7;2;9;-7;139.907708464667
2;8214;4;2;6;1;67.7535636389007
1;8510;11;2;8;1;131.408740123856
1;8607;12;1;3;2;47.6228409138166
2;8232;7;1;7;1;16.3132438051107
1;8432;6;1;2;-7;71.5582184213983
2;8236;3;2;6;3;72.4341768467132
1;8231;1;1;7;4;221.172520529512
1;8239;5;2;8;1;31.030125505719
2;8998;12;1;5;-7;262.272498905162
2;8542;8;1;2;3;60.1522568171101
2;8236;6;1;8;1;68.837274229325
2;8239;10;1;2;3;27.0342478370718
1;8510;4;1;8;1;131.408740123856
1;8207;3;1;4;2;36.4914275947256
2;8230;6;2;6;-7;33.7470076929638
1;8204;6;2;6;2;56.1465211438986
1;8439;9;1;8;1;72.2777710820909
2;8240;4;1;4;2;18.9016566431898
1;8362;10;1;1;1;149.6801024941
1;8302;10;1;2;3;173.207447437724
1;8231;12;1;4;2;188.502670025822
2;8211;3;2;8;1;67.7535636389007
1;8229;5;1;8;1;29.2096879844082
2;8230;3;2;8;-7;43.7526830879763
1;8236;3;1;2;1;66.934456615708
1;8439;11;1;6;4;76.6746688229181
1;8240;10;1;7;4;31.8835341870142
2;8229;3;1;4;2;54.5883850556257
1;8236;2;2;8;2;75.297296501075
1;8510;3;1;5;1;160.505544867752
2;8406;2;1;6;-7;106.969902582875
2;8215;9;1;8;2;40.9749136954578
1;8207;6;2;4;1;253.580431374922
1;8230;12;1;5;3;28.1344996730474
1;8424;9;1;4;3;127.894670591019
2;8240;11;2;4;3;23.7604494294936
2;8427;5;1;8;-7;43.5947349519286
2;8539;7;2;8;-7;58.2724987915753
1;8229;5;1;6;-7;52.1893376224916
1;8563;8;1;8;-7;153.872992815132
2;8212;12;2;9;1;145.542216471695
1;8423;5;1;7;1;75.6551142035631
2;8218;1;2;7;-7;166.309440828089
2;8229;8;2;7;2;30.5524033775126
2;8427;11;2;8;2;43.5947349519286
1;8212;9;2;6;-7;154.618207437735
1;8212;1;1;6;1;195.921812501522
1;8513;4;1;8;1;151.700203442903
1;8515;2;1;7;1;137.675835676697
1;8510;3;1;7;1;45.4227144694145
2;8230;8;1;8;3;23.8828672127042
2;8207;12;1;3;-7;292.246498780038
2;8248;5;1;7;-7;87.3417443566064
2;8232;4;1;5;-7;16.3132438051107
1;8406;10;2;7;1;64.185553493133
2;8230;12;2;7;2;30.8669291143436
2;8212;4;1;9;1;124.322510811156
1;8231;5;1;8;1;246.963815552756
2;8248;2;2;8;1;96.4888070383166
1;8432;1;1;6;-7;125.087313276017
2;8231;11;2;7;1;193.059794571982
2;8214;2;1;8;1;85.5208545293146
1;8227;8;1;8;1;56.1465211438986
1;8212;7;2;8;2;195.921812501522
2;8432;10;1;5;4;94.960550093825
1;8317;3;1;4;-7;163.464528519352
2;8263;5;1;7;3;19.2286980187252
2;8534;7;1;7;-7;54.8447047450121
1;8218;3;1;8;2;175.817439249281
2;8265;1;2;8;1;41.0723043498007
2;8320;10;1;4;1;236.890205107303
2;8510;8;1;7;-7;138.155698833161
1;8218;8;1;5;4;147.570009805384
1;8207;2;2;7;1;353.50553676168
2;8317;12;2;3;-7;173.165202193082
2;8230;10;2;9;2;43.7526830879763
2;8230;6;1;8;3;35.5338122960879
1;8207;10;2;2;1;303.004745795727
1;8207;4;2;8;2;188.502670025822
2;8215;11;1;6;2;42.4848469046785
2;8329;8;1;5;1;236.890205107303
1;8207;9;1;8;1;234.716226837715
2;8542;1;1;2;-7;56.9541164659741
1;8229;10;1;8;2;25.8461481559006
1;8510;3;1;9;1;139.907708464667
1;8212;11;1;6;3;154.873774722756
2;8510;6;1;8;3;178.953495352227
1;8543;8;2;7;4;141.725124961305
2;8212;10;2;8;1;117.533501849633
1;8506;13;2;2;-7;142.116991666268
1;8229;2;2;6;1;25.8461481559006
2;8510;10;1;7;1;178.953495352227
2;8410;6;2;5;4;69.6021328318731
1;8236;5;2;8;1;72.3533097371917
2;8424;11;2;8;2;85.8400452825536
1;8248;6;1;2;2;31.030125505719
1;8243;9;1;8;1;28.6545771165282
2;8514;9;1;7;1;59.9863958148569
1;8207;9;2;2;1;303.004745795727
1;8231;6;1;2;1;221.172520529512
2;8424;3;1;7;-7;85.8400452825536
2;8515;1;1;7;1;64.2084348234288
1;8215;4;1;7;1;38.8711946561952
1;8231;9;1;2;2;202.964515080713
1;8207;9;1;6;1;234.716226837715
1;8439;4;1;8;1;72.2308374645052
2;8229;5;1;7;1;38.0540732017433
2;8406;8;1;4;1;92.7072489051578
2;8230;5;1;5;3;35.5338122960879
1;8407;11;1;7;1;116.408318917054
1;8215;13;2;7;1;37.9601032602894
2;8215;3;1;7;1;40.9749136954578
2;8244;7;1;8;1;16.3132438051107
1;8218;6;1;6;1;149.964213504292
2;8423;3;2;4;2;46.0016723163669
1;8207;1;2;8;1;353.50553676168
1;8204;7;1;9;1;56.1465211438986
1;8244;2;1;8;1;22.8548782020536
1;8349;6;1;5;2;176.094238228353
2;8236;4;1;7;4;72.4341768467132
1;8231;4;1;3;1;272.287691376224
1;8236;10;1;3;-7;72.3533097371917
1;8231;8;2;8;1;197.660694480518
2;8230;6;1;5;3;33.7470076929638
2;8256;1;1;1;-7;84.5297662456132
1;8205;10;1;8;3;23.4055803814566
2;8406;7;2;3;2;92.7072489051578
1;8252;3;1;3;3;22.8548782020536
1;8231;9;1;2;1;221.172520529512
1;8534;10;1;7;4;153.872992815132
1;8315;6;1;6;2;30.2097835588449
1;8214;10;1;8;2;62.0129495076361
2;8410;2;1;8;2;92.8761145680088
1;8248;11;2;8;-7;23.4055803814566
2;8510;6;1;8;1;163.581811203163
2;8304;8;1;6;-7;214.526073886882
1;8236;5;1;6;2;68.377853158225
1;8256;1;2;2;3;33.0320690867332
1;8999;4;2;8;3;264.638519333369
1;8215;3;1;7;-7;37.8188826380413
1;8248;8;1;4;3;22.4709825537248
2;8264;7;1;8;4;40.9769773834716
2;8407;1;1;8;-7;64.483463722513
1;8256;6;1;2;1;31.9685975941847
2;8534;3;1;7;1;44.5435659070281
2;8534;2;1;7;4;56.9541164659741
1;8510;3;1;5;2;156.318443697289
1;8216;12;1;7;1;62.9512068997137
1;8262;2;2;8;-7;31.8835341870142
2;8243;6;1;4;-7;19.2286980187252
2;8256;8;1;5;-7;82.0483053046909
1;8218;10;1;8;1;175.817439249281
2;8214;2;1;8;1;85.5208545293146
1;8227;12;2;7;1;62.9512068997137
1;8560;11;1;8;-7;42.5661145264624
2;8350;11;1;1;1;214.526073886882
2;8207;4;1;6;2;340.95424857671
1;8212;2;2;7;-7;124.862873538856
2;8406;7;1;2;-7;179.303691273241
1;8313;5;1;4;1;154.618207437735
2;8218;6;1;2;2;84.5297662456132
2;8242;2;1;9;1;86.0587215389328
2;8265;10;1;6;1;43.5947349519286
1;8337;2;2;8;1;195.921812501522
1;8215;9;2;7;1;45.4227144694145
1;8207;1;1;9;1;303.004745795727
1;8357;7;1;4;-7;202.508373962606
1;8207;7;1;2;-7;303.004745795727
2;8510;2;1;7;-7;163.581811203163
1;8256;4;2;5;-7;36.4914275947256
2;8264;9;1;8;1;40.3888174170082
2;8423;7;1;7;-7;41.489056093164
2;8243;9;1;4;4;21.1659175952386
2;8236;10;2;8;2;64.483463722513
1;8230;1;1;5;2;29.8169614475153
1;8212;8;1;8;1;132.07524408918
2;8304;8;1;8;2;145.542216471695
1;8214;9;1;1;-7;62.5666365568114
1;8236;4;1;8;1;67.0323140084209
1;8207;6;1;8;1;271.927335970524
1;8439;11;1;9;1;69.9413501099024
1;8424;3;2;3;3;141.816162041416
1;8229;8;2;4;1;29.2096879844082
1;8510;7;1;7;-7;160.505544867752
2;8231;9;1;3;-7;193.059794571982
2;8510;12;1;8;1;178.953495352227
1;8212;6;1;6;1;154.873774722756
2;8348;4;1;1;-7;236.890205107303
2;8230;10;2;7;3;29.1252215154151
2;8218;7;1;9;1;150.016425942899
2;8532;10;1;8;1;174.161599375836
1;8215;4;1;8;-7;37.9601032602894
2;8230;2;1;8;2;43.7526830879763
2;8231;8;1;7;1;234.911917870803
1;8439;10;1;4;1;72.2308374645052
2;8215;6;1;2;1;42.4848469046785
1;8231;12;2;2;1;197.660694480518
2;8218;7;1;8;-7;187.378291822483
2;8211;2;1;8;1;67.7535636389007
2;8429;3;1;8;-7;44.3168924950809
1;8251;2;1;6;1;28.6545771165282
2;8236;2;1;8;1;65.7778398191328
1;8319;4;2;7;3;194.004980105559
2;8439;11;2;8;1;48.1824923372908
2;8215;6;1;7;-7;40.9749136954578
1;8232;6;1;4;1;22.8548782020536
1;8243;5;1;5;1;24.066977528141
1;8231;10;2;5;4;202.964515080713
1;8207;5;2;8;2;353.50553676168
1;8236;10;1;9;1;64.185553493133
1;8230;11;2;7;1;34.3250962021794
2;8508;4;2;8;1;60.1522568171101
2;8357;5;1;4;-7;173.165202193082
2;8542;4;1;3;2;59.9863958148569
2;8236;3;1;5;3;72.4341768467132
2;8317;6;1;4;-7;183.486306959557
2;8215;2;1;9;2;41.3347069261508
1;8510;11;2;8;2;131.408740123856
1;8215;8;1;7;1;32.3082438776559
1;8510;5;1;7;1;160.505544867752
2;8218;7;2;4;-7;171.599067247958
1;8207;7;2;4;2;293.681522848165
2;8348;8;2;5;-7;128.977972411611
2;8514;6;1;8;-7;18.9016566431898
1;8406;5;1;2;-7;125.087313276017
2;8264;4;1;8;1;41.2754091515305
2;8256;1;1;2;-7;59.4166477581469
1;8418;5;2;8;1;51.1320508862768
1;8239;7;1;9;1;30.4095229956046
1;8439;6;2;8;1;79.2275567630611
1;8206;5;1;7;2;62.9512068997137
1;8410;9;1;2;1;72.3533097371917
2;8439;9;2;8;3;44.5435659070281
1;8230;7;2;7;3;34.3250962021794
2;8230;8;1;8;-7;23.8828672127042
1;8207;12;2;6;1;271.927335970524
1;8243;8;1;5;1;24.066977528141
2;8601;1;1;8;-7;43.5947349519286
1;8439;5;1;9;1;253.580431374922
2;8218;8;1;7;3;152.450320759081
1;8231;3;2;4;2;227.093163726672
2;8562;7;1;7;2;54.8447047450121
1;8215;2;1;9;1;32.3082438776559
1;8231;8;1;3;1;202.964515080713
1;8231;11;1;2;-7;272.287691376224
2;8601;6;1;8;3;40.9769773834716
1;8231;6;2;4;1;194.004980105559
2;8212;7;1;8;-7;145.782782118755
1;8232;8;1;6;1;28.6545771165282
2;8231;14;1;2;-7;216.010958961658
2;8362;11;1;2;1;183.486306959557
2;8410;2;1;4;4;86.4320455948471
1;8231;12;1;3;2;188.502670025822
1;8510;2;1;8;1;156.318443697289
2;8215;2;1;7;1;49.6454273478429
2;8401;4;1;5;2;94.960550093825
1;8236;3;1;7;1;71.5582184213983
1;8215;2;1;8;1;37.9601032602894
2;8262;3;2;7;3;23.7604494294936
1;8601;3;1;9;1;50.2988382180268
1;8408;2;1;6;1;76.6746688229181
1;8204;12;1;8;1;72.4767184700652
2;8539;3;2;8;-7;60.1522568171101
1;8331;7;1;5;-7;163.464528519352
2;8240;6;2;7;-7;23.7604494294936
1;8248;6;1;4;1;31.9685975941847
1;8439;12;1;8;1;63.417653301129
2;8263;10;1;7;1;18.9016566431898
2;8214;5;1;8;1;86.0587215389328
1;8232;1;2;8;3;27.8856707538307
1;8510;5;1;7;1;156.318443697289
2;8227;3;1;8;1;85.5208545293146
2;8424;12;1;4;-7;69.6021328318731
1;8236;4;1;8;2;71.5582184213983
2;8215;2;1;7;1;49.6454273478429
2;8212;1;1;3;-7;124.322510811156
2;8248;10;1;3;4;82.0483053046909
2;8218;13;1;7;1;178.732141370689
2;8207;12;1;5;1;253.53008227499
1;8218;5;2;7;1;175.817439249281
2;8230;3;1;6;1;43.7526830879763
2;8409;6;1;2;-7;72.4341768467132
2;8406;10;1;4;1;86.4320455948471
2;8310;12;1;1;2;158.562750264217
2;8214;9;2;4;1;86.0587215389328
1;8436;9;1;8;1;69.9413501099024
1;8207;5;1;8;1;348.06699004227
2;8212;14;1;8;3;145.542216471695
2;8302;3;2;2;-7;183.486306959557
2;8244;1;1;8;-7;21.1659175952386
2;8229;10;2;5;3;38.0540732017433
1;8218;7;1;8;1;175.817439249281
1;8601;1;1;8;1;62.0129495076361
2;8230;6;1;8;-7;28.4478907824985
2;8215;10;2;7;1;41.489056093164
1;8239;6;1;7;4;27.7941267029798
1;8362;6;2;2;-7;223.619671841119
2;8231;9;1;7;1;251.724091563574
2;8510;12;1;7;-7;178.953495352227
2;8333;5;2;7;-7;183.486306959557
1;8212;3;1;8;1;154.618207437735
2;8240;5;1;7;3;16.3132438051107
2;8230;2;1;7;-7;28.4478907824985
1;8212;9;1;6;1;154.618207437735
2;8207;7;2;4;2;86.0587215389328
2;8264;1;1;8;1;41.0723043498007
1;8218;2;1;9;2;184.32259126134
1;8523;12;1;9;1;63.417653301129
1;8236;6;1;8;1;75.297296501075
2;8204;9;1;8;1;68.3585061713908
2;8230;4;2;9;4;33.7470076929638
1;8215;2;1;8;1;45.4227144694145
2;8262;6;1;7;2;16.3132438051107
2;8230;5;2;8;1;35.5338122960879
1;8406;3;1;2;1;116.408318917054
2;8248;5;1;5;4;82.0483053046909
1;8231;10;1;2;1;188.502670025822
1;8252;8;2;4;1;36.0163456731897
1;8218;4;2;6;2;175.817439249281
2;8424;8;1;6;-7;87.7177962731095
1;8231;7;1;6;1;221.172520529512
1;8510;3;1;7;1;131.408740123856
1;8510;10;1;9;1;131.408740123856
1;8406;7;1;7;1;144.069094381539
1;8218;10;2;8;-7;175.817439249281
1;8230;10;1;4;2;34.5465484357418
2;8207;4;1;8;1;253.53008227499
1;8323;10;1;3;4;149.6801024941
2;8427;2;1;8;-7;41.2754091515305
1;8236;4;2;7;3;75.297296501075
2;8266;3;1;7;1;46.2192907870787
2;8423;12;2;2;1;48.1824923372908
2;8204;7;2;8;1;86.0587215389328
1;8229;4;2;6;1;52.1893376224916
1;8215;3;1;8;1;32.3082438776559
2;8256;11;2;2;-7;95.2326191915826
2;8510;12;1;8;-7;138.155698833161
1;8362;10;1;4;-7;171.941072232401
2;8229;13;1;7;2;30.5524033775126
2;8265;2;1;8;1;46.2192907870787
2;8349;7;1;4;-7;214.526073886882
1;8510;3;1;8;1;131.408740123856
2;8510;4;1;8;-7;194.590208538344
2;8510;5;1;8;-7;194.590208538344
2;8244;6;1;5;1;19.4228420285719
2;8218;7;1;8;3;178.732141370689
2;8510;9;1;7;2;174.161599375836
2;8218;4;1;7;-7;176.646098637604
2;8236;4;1;5;4;72.4341768467132
2;8424;4;1;7;-7;92.7072489051578
1;8439;7;2;8;1;75.6551142035631
1;8215;6;2;5;2;45.4227144694145
2;8329;5;1;8;-7;186.54441207555
1;8601;4;1;7;1;56.1465211438986
1;8510;2;1;8;1;156.318443697289
1;8214;5;1;2;1;62.0129495076361
1;8212;7;2;9;1;132.07524408918
1;8207;12;2;8;1;271.927335970524
1;8229;4;1;8;1;29.2096879844082
2;8406;5;1;7;4;87.7177962731095
1;8212;8;1;8;1;154.618207437735
2;8215;6;2;7;2;40.9749136954578
1;8409;12;1;6;3;50.2988382180268
1;8239;9;2;4;1;36.4914275947256
2;8252;1;1;6;-7;73.4918391800588
2;8264;11;1;8;1;41.2754091515305
2;8212;4;1;7;2;48.1824923372908
2;8439;9;1;5;-7;50.4576747629665
2;8406;6;1;3;1;86.4320455948471
1;8401;6;1;7;1;64.185553493133
1;8230;3;2;7;-7;34.3250962021794
2;8406;9;1;2;1;92.7072489051578
1;8215;8;1;7;1;37.8188826380413
2;8255;9;1;2;2;95.2326191915826
2;8264;6;1;8;1;44.5435659070281
2;8230;10;1;8;-7;33.7470076929638
1;8207;7;1;5;2;253.580431374922
2;8212;5;1;7;1;137.759210243262
2;8230;3;2;4;1;35.5338122960879
2;8510;3;1;8;-7;163.581811203163
2;8215;11;1;8;2;41.3347069261508
1;8319;2;1;3;-7;223.619671841119
2;8229;12;1;8;1;27.0342478370718
2;8439;5;2;9;1;48.8318163539375
2;8510;13;2;7;2;174.161599375836
1;8248;8;1;3;3;30.4095229956046
1;8231;11;1;2;1;272.287691376224
1;8510;2;2;8;1;156.318443697289
2;8230;7;1;8;1;30.8669291143436
2;8214;10;2;4;2;68.3585061713908
1;8227;3;1;9;1;62.9512068997137
1;8236;8;1;2;1;71.5582184213983
1;8230;3;1;8;4;32.5990714405897
2;8510;2;1;8;1;199.80244626705
1;8439;7;1;7;2;72.2308374645052
1;8252;5;1;4;2;36.4914275947256
1;8231;6;1;4;2;246.963815552756
2;8229;6;2;4;1;54.5883850556257
1;8510;10;1;8;1;131.408740123856
2;8206;10;2;8;-7;61.3440728691286
2;8265;5;1;5;-7;46.2192907870787
2;8256;7;1;4;2;96.4888070383166
2;8227;3;1;5;-7;62.5666365568114
1;8212;4;1;3;-7;142.123806836706
2;8230;6;1;8;1;43.7526830879763
1;8236;8;2;8;2;72.3533097371917
1;8230;2;1;8;4;34.5465484357418
1;8362;12;2;5;1;149.6801024941
2;8264;8;2;8;4;44.3168924950809
1;8239;3;1;5;-7;36.4914275947256
2;8423;12;2;8;1;48.1824923372908
2;8240;6;1;7;-7;19.4228420285719
2;8218;13;1;2;-7;152.450320759081
2;8236;10;2;4;2;72.4341768467132
2;8438;14;1;4;2;188.014801780443
1;8236;3;1;4;2;42.8244229433828
1;8424;1;2;8;2;141.816162041416
2;8562;6;1;8;4;54.8447047450121
2;8409;11;2;4;2;61.7449490056975
1;8510;2;1;9;1;156.318443697289
2;8231;10;1;8;1;193.059794571982
2;8212;7;1;9;1;124.862873538856
2;8406;7;1;5;1;106.969902582875
1;8215;2;1;7;2;45.4227144694145
2;8264;6;1;9;2;46.2192907870787
2;8425;11;1;4;2;41.2754091515305
1;8415;4;1;6;3;53.7677236123735
1;8218;8;2;5;2;181.580950887887
2;8218;4;2;3;1;23.8828672127042
2;8215;9;1;6;-7;42.4848469046785
1;8523;3;2;9;1;37.9601032602894
2;8240;1;1;4;2;29.0275441306129
2;8510;10;1;8;-7;163.581811203163
1;8406;12;1;5;1;115.611001664198
1;8230;6;1;8;1;23.0704689896221
2;8227;12;1;8;-7;68.5881540084728
2;8229;7;1;5;2;54.5883850556257
1;8508;3;2;9;1;140.375361866436
2;8508;5;1;8;4;59.9863958148569
2;8510;3;1;7;-7;199.80244626705
1;8410;8;1;7;2;64.185553493133
1;8231;2;2;3;1;227.093163726672
1;8231;8;2;7;1;227.093163726672
2;8501;4;1;2;-7;78.9431356178203
1;8439;8;1;8;2;63.417653301129
1;8230;6;1;3;2;27.4802089829765
2;8236;2;1;7;4;72.4341768467132
1;8243;6;1;7;1;42.8244229433828
2;8264;8;1;5;-7;40.9769773834716
1;8239;12;1;4;-7;23.4055803814566
1;8207;8;2;3;1;353.50553676168
2;8205;14;2;6;2;73.4918391800588
2;8317;11;1;7;1;173.165202193082
2;8239;4;1;7;1;73.4918391800588
1;8601;4;1;7;1;62.9512068997137
2;8352;6;1;5;-7;96.4888070383166
1;8218;5;1;5;2;173.765414981666
2;8236;5;2;4;-7;72.4341768467132
2;8234;12;1;9;1;79.185976416032
2;8567;2;1;7;1;41.0723043498007
2;8439;4;1;8;1;50.4576747629665
2;8216;7;1;8;-7;68.3585061713908
2;8510;10;1;9;1;262.272498905162
2;8439;9;1;8;1;48.8318163539375
1;8229;6;2;6;1;36.3816748235551
2;8231;7;1;3;2;234.911917870803
2;8439;2;1;7;2;50.4576747629665
2;8229;9;1;4;1;31.5984714978761
2;8601;11;1;7;1;43.5947349519286
2;8406;4;1;1;2;152.450320759081
2;8510;6;1;8;-7;163.581811203163
2;8248;11;1;2;1;73.4918391800588
2;8265;4;1;5;-7;43.5947349519286
1;8406;8;2;3;1;86.4320455948471
2;8215;8;2;4;1;41.3347069261508
1;8212;5;1;8;1;154.618207437735
2;8425;4;1;4;2;41.0723043498007
2;8601;5;1;7;1;46.2192907870787
1;8207;11;1;4;1;271.927335970524
2;8204;7;1;6;-7;86.0587215389328
2;8264;10;1;7;1;44.3168924950809
2;8218;6;1;5;1;152.450320759081
2;8229;1;1;7;1;54.5883850556257
2;8207;7;2;6;1;262.272498905162
1;8510;2;1;7;1;160.505544867752
2;8248;3;2;2;-7;82.0483053046909
1;8229;5;2;6;2;36.3816748235551
1;8236;3;1;2;1;72.3533097371917
1;8317;4;2;8;2;132.07524408918
2;8231;3;1;6;1;251.724091563574
1;8320;9;1;8;1;176.094238228353
1;8229;2;1;4;1;36.3816748235551
1;8230;10;2;1;4;27.4802089829765
1;8236;7;1;5;-7;168.800688839332
2;8261;4;2;5;1;23.7604494294936
2;8539;7;1;8;2;59.4150968070963
2;8234;1;2;7;2;67.7535636389007
2;8510;2;1;6;4;194.590208538344
2;8236;2;1;2;1;68.837274229325
1;8255;9;1;8;2;30.4095229956046
1;8231;12;1;2;1;272.287691376224
2;8543;9;2;4;1;56.9541164659741
1;8424;8;1;5;2;66.934456615708
2;8230;3;1;8;4;30.8669291143436
2;8231;4;1;2;2;251.724091563574
1;8215;9;1;7;1;37.4896924979043
2;8529;4;1;8;1;46.0016723163669
2;8501;2;1;3;-7;78.9431356178203
1;8229;11;1;8;1;30.2097835588449
1;8215;5;2;8;3;37.9601032602894
2;8542;2;2;8;-7;54.8447047450121
